application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,ccclastupdated,establishment_address_2,establishment_state,premise_latitude,premise_longitude,approved_se_number,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_owner_name,parcel_number,business_image_url,business_website
APPROVED,Marijuana Courier Pre-Certification,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,,COMPLETE,PDO103141,Healing Calyx LLC,,,,,70 Von Hillern Street,,Boston,MA,2125,,,5 Waldron Road,,Braintree,MA,2184,82-3974166,PDOA103141,Mon Oct 19 2020 16:13:37 GMT-0400 (Eastern Daylight Time),Fri Oct 16 2020 14:32:08 GMT-0400 (Eastern Daylight Time),,True,,EE201902,,,,,,,Not a DBE,,,,Tue Jun 23 2020 16:49:54 GMT-0400 (Eastern Daylight Time),Thu Oct 22 2020 16:01:11 GMT-0400 (Eastern Daylight Time),Mon Oct 26 2020 09:54:21 GMT-0400 (Eastern Daylight Time),Mon Oct 26 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Oct 26 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,1/29/2024,,MA,,,,Healing Calyx LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MC282250,"NAP ADVISORS, LLC",Whately,1373.0,,,62 Christian Lane,,Whately,MA,1373,POINT (-72.573941 42.587072),POINT (-72.623408 42.4432910),"44 School Street, Suite 325",,Boston,MA,2108,84-2341681,MCN282250,Tue Apr 14 2020 21:17:36 GMT-0400 (Eastern Daylight Time),Fri Mar 13 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Jan 04 2021 20:21:16 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Not a DBE,Indoor,"Tier 11: 90,001 to 100,000 sq. ft",,Sat Jun 29 2019 18:39:16 GMT-0400 (Eastern Daylight Time),Tue Jul 07 2020 11:48:52 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 14:39:04 GMT-0400 (Eastern Daylight Time),Mon Jan 04 2021 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jan 04 2022 03:00:00 GMT-0500 (Eastern Standard Time),2000.0,50000.0,1373.0,South Deerfield,Franklin,42.587072,-72.573941,,1/29/2024,,MA,42.443291,-72.623409,,"NAP ADVISORS, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284254,Greener World Inc.,Holyoke,1040.0,,,620 Beaulieu St,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.616309 42.1928010),620 Beaulieu St,,Holyoke,MA,1040,86-1378500,MRN284254,Wed Mar 23 2022 18:02:30 GMT-0400 (Eastern Daylight Time),Fri Jul 09 2021 16:08:32 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Woman-Owned Business,,,,Wed May 19 2021 15:03:14 GMT-0400 (Eastern Daylight Time),Fri Apr 08 2022 09:29:38 GMT-0400 (Eastern Daylight Time),Thu Jul 14 2022 12:02:21 GMT-0400 (Eastern Daylight Time),,,1500.0,,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,1/29/2024,,MA,42.192801,-72.61631,,Greener World Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,,COMPLETE,MR284276,Smokey Leaf,Greenfield,1301.0,,,45-49 Bank Row,,Greenfield,MA,1301,POINT (-72.573941 42.587072),POINT (-72.600399 42.5864839),49 Bank Row,,Greenfield,MA,1301,86-2382648,MRN284276,Mon Aug 23 2021 13:36:24 GMT-0400 (Eastern Daylight Time),Tue Jul 20 2021 13:12:14 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Minority-Owned Business | Woman-Owned Business,,,,Wed Jun 09 2021 09:03:24 GMT-0400 (Eastern Daylight Time),Fri Sep 03 2021 07:44:59 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:37:36 GMT-0500 (Eastern Standard Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Nov 29 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1301.0,Greenfield,Franklin,42.587072,-72.573941,Western MA,1/29/2024,,MA,42.586484,-72.6004,,Smokey Leaf,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,5/20/2019,COMPLETE,MP281300,"Alternative Therapies Group, Inc.",Amesbury,1913.0,,,"24R Pleasant St, Unit 2",,Newburyport,MA,1950,POINT (-70.970827 42.635475),POINT (-70.906582 42.8546410),"24R Pleasant St, Unit 2",,Newburyport,MA,1950,46-2086314,MPN281300,Mon Jul 02 2018 09:21:22 GMT-0400 (Eastern Daylight Time),Thu May 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 26 2018 16:31:46 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201882,RPA201825,Not a DBE,,,Thu Dec 13 2018 03:00:00 GMT-0500 (Eastern Standard Time),Tue Apr 17 2018 13:22:31 GMT-0400 (Eastern Daylight Time),Thu Jul 05 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 26 2018 16:10:23 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 13 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,5000.0,1913.0,Amesbury,Essex,42.635475,-70.970827,Northeast,1/29/2024,,MA,42.854641,-70.906583,,"Alternative Therapies Group, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,,COMPLETE,MR284654,"JMK Gardening, LLC  DBA Wonderland-Cannabis Co",Millbury,1527.0,,,11 McCracken Road,Suite C,Millbury,MA,1527,POINT (-71.840209 42.329642),POINT (-71.779792 42.2022339),"11 McCracken Road, Suite C",,Millbury,MA,1527,84-4197373,MRN284654,Wed Dec 21 2022 10:54:07 GMT-0500 (Eastern Standard Time),Thu Dec 08 2022 14:59:22 GMT-0500 (Eastern Standard Time),Fri Mar 31 2023 10:04:00 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Woman-Owned Business,,,,Wed May 11 2022 17:07:12 GMT-0400 (Eastern Daylight Time),Fri Dec 30 2022 09:49:32 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 12:43:28 GMT-0500 (Eastern Standard Time),Fri Mar 31 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Mar 31 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1527.0,Millbury,Worcester,42.329642,-71.840209,Central MA,1/29/2024,,MA,42.202234,-71.779793,,"JMK Gardening, LLC  DBA Wonderland-Cannabis Co",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MC281466,"EMB Natural Ventures, LLC",Holyoke,1040.0,,,140 Middle Water Street,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.603221 42.1956350),P.O. Box 565,,Holyoke,MA,4041,83-0920109,MCN281466,Sat Nov 30 2019 21:20:46 GMT-0500 (Eastern Standard Time),Fri Sep 06 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Sat Mar 07 2020 00:30:29 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Tue May 22 2018 12:25:31 GMT-0400 (Eastern Daylight Time),Mon Dec 30 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 12:16:51 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Mar 11 2024 04:00:00 GMT-0400 (Eastern Daylight Time),600.0,5000.0,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,1/29/2024,,MA,42.195635,-72.603221,,"EMB Natural Ventures, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,,COMPLETE,MP281639,"The Haven Center, Inc.",Wareham,2538.0,,,245 Rout 6A,,Orleans,MA,2653,POINT (-70.818958 41.978877),POINT (-70.652111 41.7561529),Po Box 2036,,Orleans,MA,2653,47-4353074,MPN281639,Tue May 07 2019 11:46:25 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 24 2019 12:44:16 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201922,RP201922,Not a DBE,,,,Wed Apr 03 2019 11:03:20 GMT-0400 (Eastern Daylight Time),Tue Jun 04 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 18 2019 09:34:31 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sat Nov 09 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,5000.0,2538.0,East Wareham,Plymouth,41.978877,-70.818958,,1/29/2024,,MA,41.756153,-70.652111,,"The Haven Center, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,MR282429,"Tempest, Inc",Phillipston,1331.0,,,130 South Royalston Rd,,Royalston,MA,1368,POINT (-71.840209 42.329642),POINT (-72.163933 42.5742040),420 State Rd,,Phillipston,MA,1331,32-0602630,MRN282429,Fri Feb 12 2021 11:50:35 GMT-0500 (Eastern Standard Time),Fri Jan 22 2021 09:39:01 GMT-0500 (Eastern Standard Time),Fri Feb 11 2022 19:23:07 GMT-0500 (Eastern Standard Time),True,yes,SE303857,,,,,,,Not a DBE,,,,Thu Feb 21 2019 10:33:15 GMT-0500 (Eastern Standard Time),Thu Apr 01 2021 10:17:08 GMT-0400 (Eastern Daylight Time),Fri Apr 16 2021 13:57:31 GMT-0400 (Eastern Daylight Time),Fri Feb 11 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Feb 11 2023 03:00:00 GMT-0500 (Eastern Standard Time),,5000.0,1331.0,Athol,Worcester,42.329642,-71.840209,Western MA,1/29/2024,,MA,42.574204,-72.163933,SE303857,"Tempest, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,3/29/2023,COMPLETE,MR284603,Cannabis of Worcester LLC,Worcester,1606.0,,,56 Millbrook Street,,Worcester,MA,1606,POINT (-71.840209 42.329642),POINT (-71.800731 42.2869469),201 Park Avenue,,Worcester,MA,1609,88-1003415,MRN284603,Tue Jul 26 2022 15:26:37 GMT-0400 (Eastern Daylight Time),Fri May 27 2022 11:37:35 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 03 2022 10:20:00 GMT-0500 (Eastern Standard Time),Fri Aug 12 2022 08:55:20 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 16:00:50 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 13 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1606.0,Worcester,Worcester,42.329642,-71.840209,Central MA,1/29/2024,,MA,42.286947,-71.800732,,Cannabis of Worcester LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP282119,New England Alchemy LLC,North Adams,1247.0,,,76 Gothic Street,,Northampton,MA,1060,POINT (-73.209889 42.396128),POINT (-73.103261 42.6853479),76 Gothic Street,,Northampton,MA,1060,87-2615347,MPN282119,Mon Jun 13 2022 14:56:17 GMT-0400 (Eastern Daylight Time),Wed Dec 08 2021 09:27:25 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Fri Sep 10 2021 17:31:22 GMT-0400 (Eastern Daylight Time),Fri Jun 24 2022 14:04:52 GMT-0400 (Eastern Daylight Time),Fri Sep 16 2022 13:57:42 GMT-0400 (Eastern Daylight Time),,,1500.0,,1247.0,North Adams,Berkshire,42.396128,-73.209889,Western MA,1/29/2024,,MA,42.685348,-73.103261,,New England Alchemy LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,,COMPLETE,MR281275,"Alchemy League, Inc",Holyoke,1013.0,,,12 Marcella St,,Boston,MA,2119,POINT (-72.571312 42.12756),POINT (-72.602168 42.1966370),12 Marcella St,,Roxbury,MA,2119,82-4415549,MRN281275,Tue Sep 24 2019 14:32:17 GMT-0400 (Eastern Daylight Time),Thu May 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 09 2021 12:12:05 GMT-0400 (Eastern Daylight Time),True,,,APPROVED,EE201940,EEA201934,,,,"Lesbian, Gay, Bisexual, and Transgender Owned Business | Minority-Owned Business | Veteran-Owned Business | Woman-Owned Business",,,,Thu Apr 19 2018 08:13:50 GMT-0400 (Eastern Daylight Time),Mon Oct 07 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 15:30:30 GMT-0500 (Eastern Standard Time),Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jun 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1013.0,Chicopee,Hampden,42.12756,-72.571312,Western MA,1/29/2024,,MA,42.196637,-72.602168,,"Alchemy League, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,8/29/2023,COMPLETE,MP281479,Clean Technique LLC,Westfield,1085.0,,,32 Char Drive,,Westfield,MA,1085,POINT (-72.571312 42.12756),POINT (-72.707296 42.1712640),810 Fordham St,,Rockville,MD,20850,00-1292518,MPN281479,Thu Mar 26 2020 15:50:27 GMT-0400 (Eastern Daylight Time),Fri Mar 06 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Minority-Owned Business,,,Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Sep 06 2018 13:23:14 GMT-0400 (Eastern Daylight Time),Fri Mar 27 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:08:57 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1085.0,Westfield,Hampden,42.12756,-72.571312,Western MA,1/29/2024,,MA,42.171264,-72.707297,,Clean Technique LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,3/8/2021,COMPLETE,MR281779,Delta 420 LLC,Blackstone,1504.0,,,199 Main Street,,Blackstone,MA,1504,POINT (-71.840209 42.329642),POINT (-71.542434 42.0172969),199 Main Street,,Blackstone,MA,1504,83-4720355,MRN281779,Mon Jul 20 2020 14:15:53 GMT-0400 (Eastern Daylight Time),Thu Jan 23 2020 00:00:00 GMT-0500 (Eastern Standard Time),Mon Sep 14 2020 13:50:39 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Minority-Owned Business,,,Thu Feb 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Sat Aug 04 2018 17:14:47 GMT-0400 (Eastern Daylight Time),Wed Apr 15 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 12:57:57 GMT-0400 (Eastern Daylight Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 07 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,1504.0,Blackstone,Worcester,42.329642,-71.840209,Central MA,1/29/2024,,MA,42.017297,-71.542434,,Delta 420 LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,3/11/2021,COMPLETE,MR283040,"Turning Leaf Centers Northampton, LLC",Northampton,1060.0,,,261 King Street,,Northampton,MA,1060,POINT (-72.62073 42.322256),POINT (-72.633972 42.3313800),PO Box 1328,,East Otis,MA,1029,00-1403270,MRN283040,Tue Jun 30 2020 13:02:34 GMT-0400 (Eastern Daylight Time),Wed Mar 04 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Not a DBE,,,Thu Feb 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Wed Oct 09 2019 14:56:14 GMT-0400 (Eastern Daylight Time),Tue Jul 07 2020 11:24:20 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:56:33 GMT-0400 (Eastern Daylight Time),Thu Jan 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),Wed Jan 15 2025 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1060.0,Northampton,Hampshire,42.322256,-72.62073,Western MA,1/29/2024,,MA,42.33138,-72.633972,,"Turning Leaf Centers Northampton, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284238,MJ's Market,Tyngsborough,1879.0,,,13 Centennial Drive,,North Grafton,MA,1536,POINT (-71.275566 42.459085),POINT (-71.436282 42.694837),13 Centennial Drive,,North Grafton,MA,1536,82-5246851,MRN284238,Wed Sep 29 2021 18:05:08 GMT-0400 (Eastern Daylight Time),Fri Jun 04 2021 14:08:28 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Tue May 11 2021 12:07:49 GMT-0400 (Eastern Daylight Time),Fri Sep 17 2021 09:06:14 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:40:25 GMT-0500 (Eastern Standard Time),,,1500.0,,1879.0,Tyngsboro,Middlesex,42.459085,-71.275566,,1/29/2024,,MA,42.694837,-71.436282,,MJ's Market,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MR282315,Fresh Fields Gloucester LLC,Gloucester,1930.0,,,"1700 Shawsheen St, 2nd Floor",,Tewksbury,MA,1876,POINT (-70.970827 42.635475),POINT (-70.681095 42.6120629),"1700 Shawsheen St, 2nd Floor",,Tewksbury,MA,1876,83-4382416,MRN282315,Thu Jun 18 2020 14:32:22 GMT-0400 (Eastern Daylight Time),Mon Feb 10 2020 00:00:00 GMT-0500 (Eastern Standard Time),Tue Dec 29 2020 17:06:45 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,,,,Mon Jan 21 2019 12:55:15 GMT-0500 (Eastern Standard Time),Fri Jun 26 2020 12:31:04 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:07:33 GMT-0400 (Eastern Daylight Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Dec 29 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,1930.0,Gloucester,Essex,42.635475,-70.970827,Northeast,1/29/2024,,MA,42.612063,-70.681096,,Fresh Fields Gloucester LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Courier Pre-Certification,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,,COMPLETE,PDO103033,"Bracts & Pistils, LLC",,,,,77 porter street,,brockton,MA,2301,,,77 porter street,,brockton,MA,2301,82-5021165,PDOA103033,Thu Jun 11 2020 16:22:45 GMT-0400 (Eastern Daylight Time),Thu Jun 11 2020 10:13:06 GMT-0400 (Eastern Daylight Time),,True,,EE201832,APPROVED,EE201832,,,,,Not a DBE,,,,Thu May 28 2020 19:02:59 GMT-0400 (Eastern Daylight Time),Fri Jun 19 2020 14:10:50 GMT-0400 (Eastern Daylight Time),Tue Jun 30 2020 10:28:37 GMT-0400 (Eastern Daylight Time),Tue Jun 30 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 30 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,1/29/2024,,MA,,,SE303975,"Bracts & Pistils, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MC281455,"East Coast Organics, LLC",Leicester,1524.0,,,238 Shrewsbury Street,,Worcester,MA,1604,POINT (-71.840209 42.329642),POINT (-71.907159 42.2075280),238 Shrewsbury Street,,Worcester,MA,1604,82-5042980,MCN281455,Wed Sep 26 2018 15:49:23 GMT-0400 (Eastern Daylight Time),Mon Aug 06 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Nov 02 2018 06:42:53 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,Indoor,"Tier 11: 90,001 to 100,000 sq. ft",,Fri May 18 2018 03:46:10 GMT-0400 (Eastern Daylight Time),Thu Sep 06 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 18 2018 14:40:45 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Nov 20 2023 03:00:00 GMT-0500 (Eastern Standard Time),600.0,25000.0,1524.0,Leicester,Worcester,42.329642,-71.840209,Central MA,1/29/2024,,MA,42.207528,-71.907159,,"East Coast Organics, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MP281400,Peak Limited LLC,Georgetown,1833.0,,,114 Jewett Street,,Georgetown,MA,1833,POINT (-70.970827 42.635475),POINT (-70.951035 42.7349389),114 Jewett Street,,Georgetown,MA,1833,83-0878262,MPN281400,Sun Mar 01 2020 11:02:23 GMT-0500 (Eastern Standard Time),Tue Mar 05 2019 00:00:00 GMT-0500 (Eastern Standard Time),Wed Jul 22 2020 10:30:36 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,,Tue Jun 12 2018 18:59:29 GMT-0400 (Eastern Daylight Time),Thu Feb 13 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri May 08 2020 15:01:45 GMT-0400 (Eastern Daylight Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sat Mar 09 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,1833.0,Georgetown,Essex,42.635475,-70.970827,Northeast,1/29/2024,,MA,42.734939,-70.951035,,Peak Limited LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MP282005,CURE Pack MA LLC,Fitchburg,1420.0,,,644 River Street,,Fitchburg,MA,1420,POINT (-71.840209 42.329642),POINT (-71.830799 42.5775810),212 East Rocks Road,,Norwalk,CT,6851,85-4240356,MPN282005,Mon Feb 22 2021 15:50:41 GMT-0500 (Eastern Standard Time),Fri Feb 19 2021 16:44:56 GMT-0500 (Eastern Standard Time),Mon Jul 19 2021 12:09:26 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Not a DBE,,,,Tue Jan 05 2021 14:17:38 GMT-0500 (Eastern Standard Time),Thu Apr 15 2021 10:17:49 GMT-0400 (Eastern Daylight Time),Thu Jul 15 2021 16:33:18 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jun 08 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1420.0,Fitchburg,Worcester,42.329642,-71.840209,Central MA,1/29/2024,,MA,42.577581,-71.8308,,CURE Pack MA LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,9/4/2020,COMPLETE,MR282730,"Apothca, Inc.",Arlington,2476.0,,,99 Development Rd,,Fitchburg,MA,1420,POINT (-71.275566 42.459085),POINT (-71.184719 42.424408),99 Development Rd,,Fitchburg,MA,1420,81-4591516,MRN282730,Wed Dec 11 2019 11:44:57 GMT-0500 (Eastern Standard Time),Tue Jun 25 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Feb 07 2020 11:06:49 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201880,RPA201880,Not a DBE,,,Thu Aug 06 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 22 2019 16:07:19 GMT-0400 (Eastern Daylight Time),Wed Dec 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:06:26 GMT-0500 (Eastern Standard Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Feb 10 2025 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,2476.0,Arlington,Middlesex,42.459085,-71.275566,Northeast,1/29/2024,,MA,42.424408,-71.184719,,"Apothca, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
