application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,approved_license_stages,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_state,establishment_zipcode,premise_latitude,premise_longitude,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,establishment_address,establishment_address_2,establishment_county,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,cccupdatedate,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_email,business_owner_name,parcel_number,business_image_url,business_website,business_phone
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282590,"DMS Trinity, LLC",Chelsea,MA,2150.0,42.396161,-71.046574,38 Gould Street,,Stoneham,MA,2180.0,POINT (-71.073493 42.334948),POINT (-71.046574 42.3961609),38 Gould Street,,Stoneham,MA,2180.0,83-4484332,MRN282590,Mon May 02 2022 14:48:44 GMT-0400 (Eastern Daylight Time),Wed Jan 05 2022 17:44:01 GMT-0500 (Eastern Standard Time),,True,yes,SE305470,,,,,,,"Woman-Owned Business | Lesbian, Gay, Bisexual, and Transgender Owned Business | Minority-Owned Business",,,,Tue Apr 09 2019 13:15:22 GMT-0400 (Eastern Daylight Time),Fri May 27 2022 06:45:32 GMT-0400 (Eastern Daylight Time),Thu Aug 11 2022 11:48:10 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Aug 22 2024 04:00:00 GMT-0400 (Eastern Daylight Time),260 2nd St,,Suffolk County,300.0,5000.0,2150.0,Chelsea,Suffolk,42.334948,-71.073493,Metro Boston,9/5/2023,"DMS Trinity, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/29/2021,COMPLETE,MR281363,Mass Wellspring LLC,Maynard,MA,1754.0,42.432368,-71.454108,18 Powdermill Rd,,Acton,MA,1720.0,POINT (-71.275566 42.459085),POINT (-71.454108 42.4323679),18 Powdermill Rd,,Acton,MA,1720.0,47-4345859,MRN281363,Fri Jun 12 2020 14:01:10 GMT-0400 (Eastern Daylight Time),Fri Feb 28 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,APPROVED,RP201837,RP201837,Not a DBE,,,Thu Mar 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Tue May 01 2018 15:31:58 GMT-0400 (Eastern Daylight Time),Mon Jun 29 2020 10:08:27 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:17:30 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Oct 15 2023 04:00:00 GMT-0400 (Eastern Daylight Time),6 Nason St,,Middlesex County,300.0,10000.0,1754.0,Maynard,Middlesex,42.459085,-71.275566,Central MA,9/5/2023,Mass Wellspring LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,11/13/2020,COMPLETE,MR281744,"CNA Stores, Inc.",Haverhill,MA,1830.0,42.764503,-71.102636,100 Main St.,,Amesbury,MA,1913.0,POINT (-70.970827 42.635475),POINT (-71.102636 42.7645029),100 Main St,,Amesbury,MA,1913.0,83-1233238,MRN281744,Wed Dec 18 2019 09:27:59 GMT-0500 (Eastern Standard Time),Mon Oct 28 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Apr 09 2020 15:21:11 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Veteran-Owned Business | Disability-Owned Business,,,Thu Oct 08 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 25 2018 16:03:35 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:06:45 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),558 River St,,Essex County,300.0,10000.0,1830.0,Haverhill,Essex,42.635475,-70.970827,Northeast,9/5/2023,"CNA Stores, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,11/12/2021,COMPLETE,MR282837,"Ascend Mass, LLC",Newton,MA,2465.0,42.350037,-71.217944,500 Totten Pond Road,,Waltham,MA,2451.0,POINT (-71.275566 42.459085),POINT (-71.217944 42.350037),500 Totten Pond Road,,Waltham,MA,2451.0,82-5384985,MRN282837,Fri Mar 06 2020 10:09:58 GMT-0500 (Eastern Standard Time),Tue Feb 04 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri Jun 05 2020 09:50:24 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Oct 14 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Jul 07 2019 14:50:28 GMT-0400 (Eastern Daylight Time),Thu Mar 12 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:03:25 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jun 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1089 Washington St,,Middlesex County,300.0,10000.0,2465.0,West Newton,Middlesex,42.459085,-71.275566,,9/5/2023,"Ascend Mass, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283887,ELEVATION RETAIL II LLC,Fairhaven,MA,2719.0,41.646815,-70.886685,240 BRIDGE ST,,FAIRHAVEN,MA,2719.0,POINT (-71.102131 41.778329),POINT (-70.886685 41.6468149),385 GREAT RD.,,BEDFORD,MA,1730.0,86-3936013,MRN283887,Tue Aug 10 2021 10:02:02 GMT-0400 (Eastern Daylight Time),Thu Aug 05 2021 12:30:13 GMT-0400 (Eastern Daylight Time),Wed Feb 09 2022 14:47:43 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,,,,Tue Nov 10 2020 12:17:01 GMT-0500 (Eastern Standard Time),Tue Aug 24 2021 09:27:51 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:43:46 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 09 2024 03:00:00 GMT-0500 (Eastern Standard Time),240 Bridge St,,Bristol County,1500.0,10000.0,2719.0,Fairhaven,Bristol,41.778329,-71.102131,Southeast and Cape,9/5/2023,ELEVATION RETAIL II LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,6/29/2020,COMPLETE,MR281845,BERKSHIRE ROOTS INC.,Boston,MA,2128.0,42.376097,-71.038891,501 DALTON AVE,,PITTSFIELD,MA,1201.0,POINT (-71.073493 42.334948),POINT (-71.038891 42.3760970),501 DALTON AVE,,PITTSFIELD,MA,1201.0,81-5430971,MRN281845,Fri May 10 2019 15:37:17 GMT-0400 (Eastern Daylight Time),Tue Apr 23 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 16:12:33 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201903,RP201903,Not a DBE,,,Thu Jun 04 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 29 2018 15:21:10 GMT-0400 (Eastern Daylight Time),Fri Jun 07 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Aug 09 2019 11:39:36 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Oct 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),253 Meridian St,,Suffolk County,300.0,5000.0,2128.0,Boston,Suffolk,42.334948,-71.073493,Metro Boston,9/5/2023,BERKSHIRE ROOTS INC.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,9/4/2020,COMPLETE,MR282730,"Apothca, Inc.",Arlington,MA,2476.0,42.424408,-71.184719,99 Development Rd,,Fitchburg,MA,1420.0,POINT (-71.275566 42.459085),POINT (-71.184719 42.424408),99 Development Rd,,Fitchburg,MA,1420.0,81-4591516,MRN282730,Wed Dec 11 2019 11:44:57 GMT-0500 (Eastern Standard Time),Tue Jun 25 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Feb 07 2020 11:06:49 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201880,RPA201880,Not a DBE,,,Thu Aug 06 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 22 2019 16:07:19 GMT-0400 (Eastern Daylight Time),Wed Dec 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:06:26 GMT-0500 (Eastern Standard Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Feb 10 2024 03:00:00 GMT-0500 (Eastern Standard Time),1386 Massachusetts Ave,,Middlesex County,300.0,10000.0,2476.0,Arlington,Middlesex,42.459085,-71.275566,Northeast,9/5/2023,"Apothca, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,2/4/2021,COMPLETE,MR281426,"Health Circle, Inc.",Rockland,MA,2370.0,42.164783,-70.902398,21 Commerce Road,,Rockland,MA,2370.0,POINT (-70.818958 41.978877),POINT (-70.902398 42.164783),44 Amys Way,,Scitute,MA,2066.0,47-4634005,MRN281426,Wed Dec 12 2018 11:09:55 GMT-0500 (Eastern Standard Time),Wed Dec 05 2018 00:00:00 GMT-0500 (Eastern Standard Time),Fri Jul 19 2019 09:48:20 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201911,RP201911,Not a DBE,,,Thu Jan 14 2021 03:00:00 GMT-0500 (Eastern Standard Time),Tue May 15 2018 14:44:03 GMT-0400 (Eastern Daylight Time),Fri Dec 21 2018 00:00:00 GMT-0500 (Eastern Standard Time),Mon Apr 29 2019 11:52:00 GMT-0400 (Eastern Daylight Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),21 Commerce Rd,,Plymouth County,300.0,5000.0,2370.0,Rockland,Plymouth,41.978877,-70.818958,Southeast and Cape,9/5/2023,"Health Circle, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,12/2/2022,COMPLETE,MR284261,"Rooted In, LLC",Boston,MA,2115.0,42.348759,-71.086431,331 Newbury St,,Boston,MA,2115.0,POINT (-71.073493 42.334948),POINT (-71.086431 42.3487590),22 Warren St,,Boston,MA,2119.0,83-3790969,MRN284261,Fri Nov 12 2021 13:41:46 GMT-0500 (Eastern Standard Time),Mon Oct 25 2021 15:16:25 GMT-0400 (Eastern Daylight Time),Tue Mar 01 2022 13:31:09 GMT-0500 (Eastern Standard Time),True,yes,SE306235,,,,,,,Not a DBE,,,Thu Nov 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Wed May 26 2021 19:00:40 GMT-0400 (Eastern Daylight Time),Fri Dec 03 2021 11:25:31 GMT-0500 (Eastern Standard Time),Mon Feb 14 2022 16:25:13 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Mar 01 2024 03:00:00 GMT-0500 (Eastern Standard Time),331 Newbury St,,Suffolk County,,5000.0,2115.0,Boston,Suffolk,42.334948,-71.073493,Metro Boston,9/5/2023,"Rooted In, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,4/14/2023,COMPLETE,MR281597,Tree Market Taunton LLC,Taunton,MA,2780.0,41.905459,-71.067136,7613 Overlake Drive W,,Medina,WA,98039.0,POINT (-71.102131 41.778329),POINT (-71.067136 41.905459),7613 Overlake Drive W,,Medina,WA,98039.0,84-2123286,MRN281597,Fri Mar 06 2020 14:38:01 GMT-0500 (Eastern Standard Time),Wed Jan 22 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri Oct 02 2020 10:27:22 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Jun 14 2018 16:38:16 GMT-0400 (Eastern Daylight Time),Thu Mar 12 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 16:41:29 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Nov 18 2023 03:00:00 GMT-0500 (Eastern Standard Time),9 Cape Rd,,Bristol County,300.0,10000.0,2780.0,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,9/5/2023,Tree Market Taunton LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR283919,"BOATHOUSE STORE, LLC",Webster,MA,1570.0,42.077702,-71.861243,4 Town Forest Road,Unit A,Webster,MA,1570.0,POINT (-71.840209 42.329642),POINT (-71.861243 42.0777020),PO Box 1210,,Webster,MA,1570.0,85-4021893,MRN283919,Fri Feb 12 2021 12:23:23 GMT-0500 (Eastern Standard Time),Wed Jan 20 2021 15:56:11 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Fri Nov 27 2020 09:40:18 GMT-0500 (Eastern Standard Time),Fri Feb 26 2021 13:06:26 GMT-0500 (Eastern Standard Time),Fri Apr 16 2021 13:49:46 GMT-0400 (Eastern Daylight Time),,,4 Town Forest Rd,Unit A,Worcester County,1500.0,,1570.0,Webster,Worcester,42.329642,-71.840209,Central MA,9/5/2023,"BOATHOUSE STORE, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/2/2022,COMPLETE,MR282974,"Community Care Collective, Inc.",Billerica,MA,1862.0,42.557682,-71.299687,4 Republic Road,,Billerica,MA,1862.0,POINT (-71.275566 42.459085),POINT (-71.299687 42.557682),37 Spartan Arrow Road,,Littleton,MA,1460.0,83-2714413,MRN282974,Thu Mar 19 2020 15:00:58 GMT-0400 (Eastern Daylight Time),Tue Feb 25 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Jun 04 2020 17:23:12 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Feb 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Wed Sep 04 2019 11:30:00 GMT-0400 (Eastern Daylight Time),Fri Mar 27 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:10:32 GMT-0400 (Eastern Daylight Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jun 04 2024 04:00:00 GMT-0400 (Eastern Daylight Time),4 Republic Rd,,Middlesex County,300.0,10000.0,1862.0,North Billerica,Middlesex,42.459085,-71.275566,,9/5/2023,"Community Care Collective, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282885,"LMCC, LLC",Berkley,MA,2779.0,41.838788,-71.014369,128 Myricks Street,,Berkley,MA,2779.0,POINT (-71.102131 41.778329),POINT (-71.014369 41.8387880),8 Bartlett Way,,Waltham,MA,2452.0,84-1976891,MRN282885,Sat May 09 2020 19:03:39 GMT-0400 (Eastern Daylight Time),Thu Oct 17 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Minority-Owned Business | Woman-Owned Business,,,,Wed Jul 24 2019 18:06:42 GMT-0400 (Eastern Daylight Time),Fri May 22 2020 08:33:21 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 15:04:30 GMT-0400 (Eastern Daylight Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sun Jan 21 2024 03:00:00 GMT-0500 (Eastern Standard Time),128 Myricks St,,Bristol County,300.0,5000.0,2779.0,Berkley,Bristol,41.778329,-71.102131,Southeast and Cape,9/5/2023,"LMCC, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,11/2/2021,COMPLETE,MR283652,"208 Worcester Street, LLC",Southbridge,MA,1550.0,42.083672,-72.026601,208 Worcester Street,,Southbridge,MA,1550.0,POINT (-71.840209 42.329642),POINT (-72.026600 42.083672),208 Worcester Street,,Southbridge,MA,1550.0,84-4520061,MRN283652,Thu Aug 13 2020 11:50:53 GMT-0400 (Eastern Daylight Time),Fri Jul 31 2020 12:00:50 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,Fri Sep 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 12:10:21 GMT-0400 (Eastern Daylight Time),Thu Aug 20 2020 13:32:25 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 12:22:41 GMT-0400 (Eastern Daylight Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Thu Jan 25 2024 03:00:00 GMT-0500 (Eastern Standard Time),208 Worcester St,,Worcester County,1500.0,10000.0,1550.0,Southbridge,Worcester,42.329642,-71.840209,Central MA,9/5/2023,"208 Worcester Street, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282378,"THE GRATEFUL MIND, LLC",Wellfleet,MA,2667.0,41.937145,-70.030423,15 BANK STREET,,WELLFLEET,MA,2667.0,POINT (-70.301811 41.698999),POINT (-70.030422 41.9371450),15 BANK STREET,,WELLFLEET,MA,2667.0,83-3574631,MRN282378,Wed Nov 10 2021 11:56:42 GMT-0500 (Eastern Standard Time),Fri Nov 27 2020 10:45:15 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Thu Feb 07 2019 12:08:30 GMT-0500 (Eastern Standard Time),Mon Nov 15 2021 16:48:36 GMT-0500 (Eastern Standard Time),Mon Feb 14 2022 16:26:42 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 18 2024 03:00:00 GMT-0500 (Eastern Standard Time),15 Bank St,,Barnstable County,1500.0,10000.0,2667.0,Wellfleet,Barnstable,41.698999,-70.301811,Southeast and Cape,9/5/2023,"THE GRATEFUL MIND, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,5/11/2021,COMPLETE,MR283193,The Healing Center LLC,Fitchburg,MA,1420.0,42.581977,-71.819104,346 River Street,,Fitchburg,MA,1450.0,POINT (-71.840209 42.329642),POINT (-71.819103 42.5819770),228 Lewis Wharf,,Boston,MA,2110.0,83-0685209,MRN283193,Tue Aug 04 2020 15:04:17 GMT-0400 (Eastern Daylight Time),Fri Apr 10 2020 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Not a DBE,,,Fri Apr 16 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Dec 20 2019 17:30:13 GMT-0500 (Eastern Standard Time),Thu Aug 06 2020 11:02:08 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:55:20 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Oct 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),346 River St,,Worcester County,1500.0,10000.0,1420.0,Fitchburg,Worcester,42.329642,-71.840209,Central MA,9/5/2023,The Healing Center LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,7/1/2021,COMPLETE,MR281804,Liberty Market,Lanesborough,MA,1237.0,42.518828,-73.228128,126 South Main Street,Suite 1 & 2,Lanesborough,MA,1237.0,POINT (-73.209889 42.396128),POINT (-73.228127 42.5188279),10 West Street,,Allenstown,NH,3275.0,83-1419000,MRN281804,Thu Aug 01 2019 13:44:45 GMT-0400 (Eastern Daylight Time),Fri Mar 22 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Sat Oct 26 2019 11:02:35 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Fri Apr 16 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 15 2018 08:00:02 GMT-0400 (Eastern Daylight Time),Thu Aug 01 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 10 2019 13:06:47 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Oct 29 2023 04:00:00 GMT-0400 (Eastern Daylight Time),35 N Main St,,Berkshire County,300.0,5000.0,1237.0,Lanesboro,Berkshire,42.396128,-73.209889,,9/5/2023,Liberty Market,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,10/29/2020,COMPLETE,MR282319,Trichome Health Corp.,Worcester,MA,1606.0,42.290832,-71.805736,12 Pennsylvania Ave,,Newton,MA,2464.0,POINT (-71.840209 42.329642),POINT (-71.805735 42.2908320),12 Pennsylvania Ave,,Newton,MA,2464.0,81-3554788,MRN282319,Fri Mar 08 2019 16:59:14 GMT-0500 (Eastern Standard Time),Tue Mar 19 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Wed May 29 2019 12:02:49 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201939,RP201939,Not a DBE,,,Thu Oct 08 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jan 22 2019 10:20:03 GMT-0500 (Eastern Standard Time),Tue Mar 19 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu May 16 2019 13:41:36 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jun 03 2024 04:00:00 GMT-0400 (Eastern Daylight Time),68 W Boylston St,,Worcester County,300.0,5000.0,1606.0,Worcester,Worcester,42.329642,-71.840209,Central MA,9/5/2023,Trichome Health Corp.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284224,KG Collective LLC,Boston,MA,2119.0,42.321594,-71.098717,1536 Tremont Street,,Boston,MA,2120.0,POINT (-71.073493 42.334948),POINT (-71.098716 42.3215939),1536 Tremont St,,Boston,MA,2120.0,82-5066736,MRN284224,Fri May 21 2021 10:18:19 GMT-0400 (Eastern Daylight Time),Mon May 10 2021 15:59:45 GMT-0400 (Eastern Daylight Time),,True,yes,EE201965,APPROVED,EE201965,EEA201959,,,,Not a DBE,,,,Wed Apr 28 2021 16:18:21 GMT-0400 (Eastern Daylight Time),Fri May 28 2021 11:24:40 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 13:58:42 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Oct 06 2023 04:00:00 GMT-0400 (Eastern Daylight Time),1589 Columbus Ave,,Suffolk County,,5000.0,2119.0,Boston,Suffolk,42.334948,-71.073493,Metro Boston,9/5/2023,KG Collective LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,5/4/2022,COMPLETE,MR283056,Vedi Naturals LLC,Marlborough,MA,1752.0,42.33604,-71.603797,505 Boston Post Road West,,Marlborough,MA,1752.0,POINT (-71.275566 42.459085),POINT (-71.603797 42.3360399),3 Craig Drive,,Clinton,MA,1510.0,83-3872261,MRN283056,Thu Jul 09 2020 08:33:05 GMT-0400 (Eastern Daylight Time),Mon Apr 06 2020 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Minority-Owned Business,,,Thu Apr 07 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Oct 15 2019 22:15:21 GMT-0400 (Eastern Daylight Time),Fri Jul 10 2020 09:14:08 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 14:53:29 GMT-0400 (Eastern Daylight Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Mar 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),505 Boston Post Rd W,Units F&G,Middlesex County,1500.0,10000.0,1752.0,Marlborough,Middlesex,42.459085,-71.275566,Central MA,9/5/2023,Vedi Naturals LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
