ccclastupdated,application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,approved_license_stages,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,cccupdatedate,establishment_address_2,establishment_state,premise_latitude,premise_longitude,approved_se_number,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_owner_name,parcel_number,business_image_url,business_website
11/27/2023,APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283507,Admiral Green Holdings Corp.,Gloucester,1930.0,,,58 Great Republic Drive,,Gloucester,MA,1930.0,POINT (-70.970827 42.635475),POINT (-70.645959 42.6246220),"226 South Main Street, Suite #6",,Fall River,MA,2721.0,87-1742024,MCN283507,Sun Dec 12 2021 11:12:17 GMT-0500 (Eastern Standard Time),Wed Nov 17 2021 09:04:28 GMT-0500 (Eastern Standard Time),Tue Mar 22 2022 15:30:02 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Not a DBE,Indoor,"Tier 04: 20,001 to 30,000 sq. ft",,Wed May 05 2021 10:20:29 GMT-0400 (Eastern Daylight Time),Fri Dec 17 2021 10:22:42 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:57:31 GMT-0500 (Eastern Standard Time),Tue Mar 22 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Mar 22 2023 04:00:00 GMT-0400 (Eastern Daylight Time),2000.0,20000.0,1930.0,Gloucester,Essex,42.635475,-70.970827,Northeast,11/27/2023,,MA,42.624622,-70.645959,,Admiral Green Holdings Corp.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5848,A-K Elevates,,,,,1235 VFW Parkway,,Boston,MA,2132.0,,,1 Sewall St,,Boston,MA,2120.0,85-1204130,PMDA5848,Wed Aug 25 2021 03:11:00 GMT-0400 (Eastern Daylight Time),Thu Jul 29 2021 12:33:37 GMT-0400 (Eastern Daylight Time),,True,,SE303598,,,,,,,"Lesbian, Gay, Bisexual, and Transgender Owned Business | Minority-Owned Business",,,,Tue Jun 01 2021 22:05:02 GMT-0400 (Eastern Daylight Time),Mon Aug 30 2021 07:32:40 GMT-0400 (Eastern Daylight Time),Mon Aug 30 2021 07:32:51 GMT-0400 (Eastern Daylight Time),Mon Aug 30 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 30 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,11/27/2023,,MA,,,SE303598,A-K Elevates,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Cultivator,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,3/17/2021,COMPLETE,MC282296,EOS-Bittersweet LLC,Pittsfield,1201.0,,,973 Barker Road,,Pittsfield,MA,1201.0,POINT (-73.209889 42.396128),POINT (-73.307815 42.4172519),15 Charisma Drive,,Pittsfield,MA,1201.0,84-2076060,MCN282296,Tue Feb 11 2020 11:01:03 GMT-0500 (Eastern Standard Time),Mon Jan 13 2020 00:00:00 GMT-0500 (Eastern Standard Time),Mon May 11 2020 15:54:53 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Minority-Owned Business,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",Thu Nov 19 2020 03:00:00 GMT-0500 (Eastern Standard Time),Wed Jul 24 2019 13:40:29 GMT-0400 (Eastern Daylight Time),Thu Mar 05 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri May 08 2020 14:26:07 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 12 2024 04:00:00 GMT-0400 (Eastern Daylight Time),400.0,2500.0,1201.0,Pittsfield,Berkshire,42.396128,-73.209889,Western MA,11/27/2023,,MA,42.417252,-73.307815,,EOS-Bittersweet LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,8/31/2020,COMPLETE,MR281259,"Mission MA, Inc.",Worcester,1605.0,,,640 Lincoln St.,,Worcester,MA,1605.0,POINT (-71.840209 42.329642),POINT (-71.764895 42.2991510),5060 N. 40th Street,Suite 120,Phoenix,AZ,85018.0,47-3906035,MRN281259,Thu Feb 07 2019 08:58:27 GMT-0500 (Eastern Standard Time),Fri Dec 07 2018 00:00:00 GMT-0500 (Eastern Standard Time),Fri Jun 21 2019 11:36:52 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201863,RP201863,Not a DBE,,,Thu Aug 06 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Apr 17 2018 16:03:51 GMT-0400 (Eastern Daylight Time),Thu Feb 14 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu May 16 2019 13:35:30 GMT-0400 (Eastern Daylight Time),Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Dec 19 2023 03:00:00 GMT-0500 (Eastern Standard Time),300.0,5000.0,1605.0,Worcester,Worcester,42.329642,-71.840209,Central MA,11/27/2023,Suite 200,MA,42.299151,-71.764896,,"Mission MA, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Delivery Operator,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MD1292,Gan Or LLC,Northampton,1060.0,,,60 Damon Rd.,,Northampton,MA,1060.0,POINT (-72.62073 42.322256),,60 Damon Rd.,,Northampton,MA,1060.0,87-1189244,MDA1292,Fri Feb 11 2022 14:46:49 GMT-0500 (Eastern Standard Time),Mon Dec 27 2021 10:53:21 GMT-0500 (Eastern Standard Time),,True,,SE305335,,,,,,,Not a DBE,,,Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Dec 19 2021 12:48:00 GMT-0500 (Eastern Standard Time),Fri Feb 18 2022 09:53:28 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:54:53 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Mar 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,1060.0,Northampton,Hampshire,42.322256,-72.62073,Western MA,11/27/2023,,MA,,,SE305335,Gan Or LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Cultivator,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC282254,Buudda Brothers 90 Sargeant Street LLC,Holyoke,1040.0,,,90 Sargeant Street,,Holyoke,MA,1040.0,POINT (-72.571312 42.12756),POINT (-72.612803 42.1994260),170 Prospect Street,,Chicopee,MA,1013.0,85-0711639,MCN282254,Fri May 15 2020 14:54:47 GMT-0400 (Eastern Daylight Time),Mon Apr 13 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 19:43:50 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Minority-Owned Business,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Tue Jul 02 2019 17:25:00 GMT-0400 (Eastern Daylight Time),Thu May 21 2020 12:36:36 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 14:33:19 GMT-0400 (Eastern Daylight Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Jan 12 2024 03:00:00 GMT-0500 (Eastern Standard Time),600.0,5000.0,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,11/27/2023,,MA,42.199426,-72.612804,,Buudda Brothers 90 Sargeant Street LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,7/5/2022,COMPLETE,MR282682,"Mayflower Medicinals, Inc.",Boston,2134.0,,,230 Harvard Avenue,,Boston,MA,2134.0,POINT (-71.073493 42.334948),POINT (-71.129600 42.349069),33 Union Street,Suite 2,Boston,MA,2108.0,47-5013962,MRN282682,Tue Jul 13 2021 14:37:30 GMT-0400 (Eastern Daylight Time),Mon Mar 29 2021 13:18:53 GMT-0400 (Eastern Daylight Time),Thu Aug 19 2021 13:20:02 GMT-0400 (Eastern Daylight Time),True,no,,,,,APPROVED,RP201883,RP201883,Not a DBE,,,Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon May 06 2019 09:35:50 GMT-0400 (Eastern Daylight Time),Fri Jul 16 2021 09:32:06 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 14:26:33 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Aug 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2134.0,Allston,Suffolk,42.334948,-71.073493,,11/27/2023,,MA,42.349069,-71.129601,,"Mayflower Medicinals, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284254,Greener World Inc.,Holyoke,1040.0,,,620 Beaulieu St,,Holyoke,MA,1040.0,POINT (-72.571312 42.12756),POINT (-72.616309 42.1928010),620 Beaulieu St,,Holyoke,MA,1040.0,86-1378500,MRN284254,Wed Mar 23 2022 18:02:30 GMT-0400 (Eastern Daylight Time),Fri Jul 09 2021 16:08:32 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Woman-Owned Business,,,,Wed May 19 2021 15:03:14 GMT-0400 (Eastern Daylight Time),Fri Apr 08 2022 09:29:38 GMT-0400 (Eastern Daylight Time),Thu Jul 14 2022 12:02:21 GMT-0400 (Eastern Daylight Time),,,1500.0,,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,11/27/2023,,MA,42.192801,-72.61631,,Greener World Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/17/2023,COMPLETE,MP281406,Baked Bean LLC,Uxbridge,1569.0,,,504 Quaker Hwy,,Uxbridge,MA,1569.0,POINT (-71.840209 42.329642),POINT (-71.616467 42.0364530),504 Quaker Hwy,,Uxbridge,MA,1569.0,82-5282212,MPN281406,Tue Oct 02 2018 22:23:40 GMT-0400 (Eastern Daylight Time),Tue Sep 11 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Feb 28 2019 14:10:25 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Veteran-Owned Business,,,Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jun 18 2018 14:19:06 GMT-0400 (Eastern Daylight Time),Tue Oct 23 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Dec 13 2018 16:48:40 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1569.0,Uxbridge,Worcester,42.329642,-71.840209,Central MA,11/27/2023,,MA,42.036453,-71.616468,,Baked Bean LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,9/22/2023,COMPLETE,MC281903,"15 Arch, LLC",Greenfield,1301.0,,,15 Arch St,,Greenfield,MA,1301.0,POINT (-72.573941 42.587072),POINT (-72.604956 42.5924679),10 Woodlawn Ave,,Needham,MA,2492.0,83-2785238,MCN281903,Fri May 15 2020 14:08:44 GMT-0400 (Eastern Daylight Time),Mon Dec 09 2019 00:00:00 GMT-0500 (Eastern Standard Time),Wed Jan 06 2021 11:30:30 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Jan 04 2019 12:44:17 GMT-0500 (Eastern Standard Time),Thu May 21 2020 13:24:53 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:01:48 GMT-0400 (Eastern Daylight Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Jan 21 2024 03:00:00 GMT-0500 (Eastern Standard Time),200.0,1250.0,1301.0,Greenfield,Franklin,42.587072,-72.573941,Western MA,11/27/2023,,MA,42.592468,-72.604956,,"15 Arch, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282819,"Bask, Inc.",Taunton,2780.0,,,2 Pequod Road,,Fairhaven,MA,2719.0,POINT (-71.102131 41.778329),POINT (-71.134715 41.8859550),2 Pequod Road,,Fairhaven,MA,2719.0,46-3397060,MRN282819,Mon Dec 09 2019 15:56:46 GMT-0500 (Eastern Standard Time),Mon Aug 05 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 16:40:49 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201988,RPA201988,Not a DBE,,,,Fri Jun 28 2019 16:30:20 GMT-0400 (Eastern Daylight Time),Thu Sep 05 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:21:54 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,2780.0,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,11/27/2023,,MA,41.885955,-71.134715,SE305325,"Bask, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,12/23/2022,COMPLETE,MC281487,"CannAssist, LLC",Leicester,1542.0,,,2131 Washington Street,,Boston,MA,2119.0,POINT (-71.840209 42.329642),POINT (-71.907159 42.2075280),2131 Washington Street,,Boston,MA,2119.0,82-3527958,MCN281487,Wed May 08 2019 11:45:57 GMT-0400 (Eastern Daylight Time),Wed Oct 03 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Aug 01 2019 10:46:53 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,Indoor,"Tier 08: 60,001 to 70,000 sq. ft",Thu Feb 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Fri May 25 2018 16:11:28 GMT-0400 (Eastern Daylight Time),Thu May 09 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu May 30 2019 13:51:55 GMT-0400 (Eastern Daylight Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jan 22 2024 03:00:00 GMT-0500 (Eastern Standard Time),600.0,17500.0,1542.0,Rochdale,Worcester,42.329642,-71.840209,,11/27/2023,,MA,42.207528,-71.907159,,"CannAssist, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Cultivator,Expedited Review - License Type,Expedited,License Type,COMMENCE OPS,COMMENCE OPS,5/17/2021,COMPLETE,MC282488,Holistic Health Group Inc.,Middleborough,2344.0,,,202 Wood st,,Hopkinton,MA,1748.0,POINT (-70.818958 41.978877),POINT (-70.694661 41.760216),202 Wood st,,Hopkinton,MA,1748.0,81-2188298,MCN282488,Mon Mar 16 2020 09:52:31 GMT-0400 (Eastern Daylight Time),Thu Dec 05 2019 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,APPROVED,RP201867,RPA201867,Not a DBE,Outdoor,"Tier 05: 30,001 to 40,000 sq. ft",Thu Aug 06 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Nov 15 2019 13:31:36 GMT-0500 (Eastern Standard Time),Thu Mar 19 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:25:16 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Aug 16 2022 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,11500.0,2344.0,Middleboro,Plymouth,41.978877,-70.818958,,11/27/2023,,MA,41.760216,-70.694662,SE305532,Holistic Health Group Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,4/26/2021,COMPLETE,MR282410,Bud's Goods & Provisions Corp. (FKA Trichome Health Corp.),Abington,2351.0,,,54 West Boylston St,Apt 1,Worcester,MA,1606.0,POINT (-70.818958 41.978877),POINT (-70.954938 42.1453729),54 West Boylston St,Apt 1,Worcester,MA,1606.0,81-3554788,MRN282410,Thu Apr 02 2020 15:45:33 GMT-0400 (Eastern Daylight Time),Fri Feb 28 2020 00:00:00 GMT-0500 (Eastern Standard Time),Tue Sep 22 2020 12:02:24 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201939,RP201939,Not a DBE,,,Fri Apr 16 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Feb 15 2019 13:36:29 GMT-0500 (Eastern Standard Time),Wed Apr 08 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:06:49 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Sep 22 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2351.0,Abington,Plymouth,41.978877,-70.818958,Southeast and Cape,11/27/2023,,MA,42.145373,-70.954939,,Bud's Goods & Provisions Corp. (FKA Trichome Health Corp.),MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Product Manufacturer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP281886,Spencer House LLC,Chester,1011.0,,,1 Bay State Dr,18 Bay State Dr,Chester,MA,1011.0,POINT (-72.571312 42.12756),POINT (-72.972564 42.2762510),215 Johnson Hill Rd,,Washington,MA,1223.0,35-2570314,MPN281886,Tue Aug 11 2020 12:48:04 GMT-0400 (Eastern Daylight Time),Tue Jul 07 2020 11:00:33 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Woman-Owned Business,,,,Thu May 07 2020 13:45:38 GMT-0400 (Eastern Daylight Time),Thu Aug 13 2020 12:12:17 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:24:58 GMT-0500 (Eastern Standard Time),,,1500.0,3125.0,1011.0,Chester,Hampden,42.12756,-72.571312,Western MA,11/27/2023,18 Bay State Dr,MA,42.276251,-72.972564,,Spencer House LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Delivery Operator,Expedited Review - Two or More,Expedited,Two or More,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MD1264,BLUE SKY ORGANICS LLC,Newton,2459.0,,,16 Maguire Ct.,,Newton,MA,2458.0,POINT (-71.275566 42.459085),,17 Cortes St. #1,,Boston,MA,2116.0,85-1202656,MDA1264,Thu Feb 03 2022 17:19:47 GMT-0500 (Eastern Standard Time),Wed Jan 19 2022 10:24:50 GMT-0500 (Eastern Standard Time),,True,,SE303608,,,,,,,Veteran-Owned Business,,,,Mon Jul 12 2021 12:50:30 GMT-0400 (Eastern Daylight Time),Fri Feb 04 2022 09:51:32 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:56:57 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Mar 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,2459.0,Newton Center,Middlesex,42.459085,-71.275566,,11/27/2023,,MA,,,SE303608,BLUE SKY ORGANICS LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MC283350,Trifecta Farms Corp,Brimfield,1010.0,,,142 New Holland Road,,Brimfield,MA,1010.0,POINT (-72.571312 42.12756),POINT (-72.180937 42.0937959),58 Agard Road,,Brimfield,MA,1010.0,85-3990569,MCN283350,Thu Apr 08 2021 06:43:26 GMT-0400 (Eastern Daylight Time),Tue Feb 23 2021 16:24:51 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Feb 09 2021 07:57:08 GMT-0500 (Eastern Standard Time),Mon May 03 2021 09:51:59 GMT-0400 (Eastern Daylight Time),Thu Jul 15 2021 16:45:44 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Sep 18 2024 04:00:00 GMT-0400 (Eastern Daylight Time),400.0,2500.0,1010.0,Brimfield,Hampden,42.12756,-72.571312,Central MA,11/27/2023,,MA,42.093796,-72.180937,,Trifecta Farms Corp,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281959,"Two Buds, LLC",Rockland,2370.0,,,One Liberty Square,Suite 410,Boston,MA,2109.0,POINT (-70.818958 41.978877),POINT (-70.910679 42.160339),One Liberty Square,Suite 410,Boston,MA,2109.0,83-1963661,MRN281959,Thu Oct 31 2019 16:41:21 GMT-0400 (Eastern Daylight Time),Tue Aug 06 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Not a DBE,,,,Tue Oct 09 2018 12:30:09 GMT-0400 (Eastern Daylight Time),Fri Nov 01 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 15:44:03 GMT-0500 (Eastern Standard Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jun 29 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,2370.0,Rockland,Plymouth,41.978877,-70.818958,Southeast and Cape,11/27/2023,,MA,42.160339,-70.91068,,"Two Buds, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,9/30/2020,COMPLETE,MR282048,"GreenStar Herbals, Inc.",Dracut,1826.0,,,310 Flagg Hill Road,,Boxborough,MA,1719.0,POINT (-71.275566 42.459085),POINT (-71.324166 42.6646349),310 Flagg Hill Road,,Boxborough,MA,1719.0,83-0565099,MRN282048,Mon Aug 26 2019 11:52:00 GMT-0400 (Eastern Daylight Time),Thu May 09 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Dec 05 2019 11:11:19 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Not a DBE,,,Thu Sep 10 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Nov 14 2018 09:55:14 GMT-0500 (Eastern Standard Time),Wed Sep 18 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 07 2019 13:39:43 GMT-0500 (Eastern Standard Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Mar 04 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,1826.0,Dracut,Middlesex,42.459085,-71.275566,Northeast,11/27/2023,,MA,42.664635,-71.324166,,"GreenStar Herbals, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281745,"Green Railroad Group, Inc.",Great Barrington,1230.0,,,68 Main Street,2,Lenox,MA,1240.0,POINT (-73.209889 42.396128),POINT (-73.363052 42.1957159),68 Main Street,2,Lenox,MA,1240.0,83-2175129,MRN281745,Fri Sep 20 2019 16:16:35 GMT-0400 (Eastern Daylight Time),Mon May 20 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Feb 04 2020 16:14:53 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Not a DBE,,,,Wed Jul 25 2018 18:03:01 GMT-0400 (Eastern Daylight Time),Fri Nov 01 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 15:35:26 GMT-0500 (Eastern Standard Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jun 08 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1230.0,Great Barrington,Berkshire,42.396128,-73.209889,Western MA,11/27/2023,,MA,42.195716,-73.363053,,"Green Railroad Group, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Delivery Operator,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MD1318,"Medicine Man Solutions, LLC",Taunton,2780.0,,,144 W Brittania St,,Taunton,MA,2780.0,POINT (-71.102131 41.778329),,PO Box 6045,,New Bedford,MA,2742.0,88-4482004,MDA1318,Fri Nov 18 2022 10:35:51 GMT-0500 (Eastern Standard Time),Tue Sep 20 2022 15:58:55 GMT-0400 (Eastern Daylight Time),,True,,SE304323,,,,,,,Not a DBE,,,,Tue Aug 23 2022 15:25:46 GMT-0400 (Eastern Daylight Time),Fri Dec 02 2022 12:15:25 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 13:18:02 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Jan 12 2024 03:00:00 GMT-0500 (Eastern Standard Time),,,2780.0,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,11/27/2023,,MA,,,SE304323,"Medicine Man Solutions, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
