application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,establishment_address_2,establishment_state,premise_latitude,premise_longitude,approved_se_number,ccclastupdated,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_owner_name,parcel_number,business_image_url,business_website
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,FINAL LICENSE,,COMPLETE,MR283511,Charles River Remedies LLC,Cambridge,2138.0,,,31 Church Street,,Cambridge,MA,2138,POINT (-71.275566 42.459085),POINT (-71.120215 42.374468),907 Massachusetts Avenue,,Cambridge,MA,2139,84-3317990,MRN283511,Fri Apr 23 2021 12:47:58 GMT-0400 (Eastern Daylight Time),Mon Mar 29 2021 13:08:20 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:02:39 GMT-0400 (Eastern Daylight Time),True,yes,EE202148,APPROVED,EE202148,EE202148,,,,Not a DBE,,,Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu May 07 2020 15:02:08 GMT-0400 (Eastern Daylight Time),Mon May 03 2021 09:51:30 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 10:51:01 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jun 08 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,5000.0,2138.0,Cambridge,Middlesex,42.459085,-71.275566,Metro Boston,,MA,42.374468,-71.120215,SE304354,2/12/2024,Charles River Remedies LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,7/2/2021,COMPLETE,MR282803,"Cypress Tree Management, Inc.",Newton,2461.0,,,419 Boylston Street,Suite 300,Boston,MA,2116,POINT (-71.275566 42.459085),POINT (-71.212681 42.3178970),419 Boylston Street,Suite 300,Boston,MA,2116,82-4767408,MRN282803,Wed Mar 04 2020 12:32:51 GMT-0500 (Eastern Standard Time),Thu Jan 16 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Not a DBE,,,Thu Jun 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Jun 21 2019 15:40:42 GMT-0400 (Eastern Daylight Time),Thu Mar 05 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri May 08 2020 14:16:29 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Jun 09 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,2461.0,Newton Highlands,Middlesex,42.459085,-71.275566,,,MA,42.317897,-71.212681,,2/12/2024,"Cypress Tree Management, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,11/5/2021,COMPLETE,MR281811,Mellow Felllows LLC,Haverhill,1830.0,,,330 Amesbury Road,,Haverhill,MA,1832,POINT (-70.970827 42.635475),POINT (-71.053364 42.8021379),P.O.. Box 1115,,Amesbury,MA,1831,83-3104809,MRN281811,Mon Apr 20 2020 10:28:50 GMT-0400 (Eastern Daylight Time),Wed Apr 08 2020 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Not a DBE,,,Thu Oct 14 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Aug 17 2018 08:23:19 GMT-0400 (Eastern Daylight Time),Fri Jul 17 2020 07:33:19 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 14:32:17 GMT-0400 (Eastern Daylight Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Mar 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1830.0,Haverhill,Essex,42.635475,-70.970827,Northeast,,MA,42.802138,-71.053364,,2/12/2024,Mellow Felllows LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,7/1/2021,COMPLETE,MR282670,"KRD Growers, LLC",Clinton,1510.0,,,155 State Street,Suite 3,Newburyport,MA,1950,POINT (-71.840209 42.329642),POINT (-71.689036 42.424464),155 State Street,Suite 3,Newburyport,MA,1950,83-2994003,MRN282670,Wed May 20 2020 12:45:54 GMT-0400 (Eastern Daylight Time),Fri Nov 15 2019 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Not a DBE,,,Thu Jun 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 01 2019 16:07:19 GMT-0400 (Eastern Daylight Time),Thu May 21 2020 10:25:11 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 14:09:50 GMT-0400 (Eastern Daylight Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Dec 18 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,1510.0,Clinton,Worcester,42.329642,-71.840209,Central MA,,MA,42.424464,-71.689036,,2/12/2024,"KRD Growers, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,5/25/2023,COMPLETE,MR283258,"Calverde Naturals, LLC",Belmont,2478.0,,,1010 Pleasant Street,,Belmont,MA,2478,POINT (-71.275566 42.459085),POINT (-71.188325 42.3892269),10 Briarwood Lane,,WInchester,MA,1890,84-1907300,MRN283258,Mon Jan 04 2021 13:57:05 GMT-0500 (Eastern Standard Time),Thu Dec 10 2020 13:00:25 GMT-0500 (Eastern Standard Time),Thu Apr 01 2021 11:12:40 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Woman-Owned Business,,,Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 30 2020 15:03:29 GMT-0500 (Eastern Standard Time),Fri Jan 08 2021 13:58:24 GMT-0500 (Eastern Standard Time),Thu Feb 11 2021 13:15:44 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Apr 01 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2478.0,Belmont,Middlesex,42.459085,-71.275566,Northeast,,MA,42.389227,-71.188325,,2/12/2024,"Calverde Naturals, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,6/29/2020,COMPLETE,MR282033,"Temescal Wellness of Massachusetts, LLC",Framingham,1701.0,,,665 Cochituate Road,Suite 1B,Worcester,MA,1701,POINT (-71.275566 42.459085),POINT (-71.385261 42.3071770),665 Cochituate Rd,Second Floor,Framingham,MA,1701,83-2756477,MRN282033,Mon Nov 18 2019 11:15:50 GMT-0500 (Eastern Standard Time),Wed Jun 12 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 20:22:03 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201850,RPA201850,Not a DBE,,,Thu Apr 09 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 08 2018 09:33:34 GMT-0500 (Eastern Standard Time),Mon Oct 07 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:30:15 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Wed Feb 12 2025 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,1701.0,Framingham,Middlesex,42.459085,-71.275566,Central MA,Suite 1B,MA,42.307177,-71.385262,,2/12/2024,"Temescal Wellness of Massachusetts, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,12/9/2020,COMPLETE,MR281844,CTDW LLC,Salem,1970.0,,,11 Larchmont Street,,Salem,MA,1970,POINT (-70.970827 42.635475),POINT (-70.893878 42.5187469),11 Larchmont Street,,Salem,MA,1970,83-1824620,MRN281844,Mon Oct 07 2019 11:02:02 GMT-0400 (Eastern Daylight Time),Mon Aug 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Not a DBE,,,Thu Nov 19 2020 03:00:00 GMT-0500 (Eastern Standard Time),Wed Aug 29 2018 13:53:08 GMT-0400 (Eastern Daylight Time),Fri Nov 01 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 15:31:08 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1970.0,Salem,Essex,42.635475,-70.970827,Northeast,,MA,42.518747,-70.893879,,2/12/2024,CTDW LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,9/11/2023,COMPLETE,MR282601,"ToroVerde (Massachusetts), Inc.",Northampton,1060.0,,,C/O EvansCutler Attorneys 90 Conz Street,,Northampton,MA,1060,POINT (-72.62073 42.322256),POINT (-72.638279 42.3386939),C/O EvansCutler Attorneys 90 Conz Street,,Northampton,MA,1060,35-2638738,MRN282601,Tue Jan 21 2020 11:08:39 GMT-0500 (Eastern Standard Time),Wed Nov 13 2019 00:00:00 GMT-0500 (Eastern Standard Time),Mon Jun 29 2020 16:09:52 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Apr 13 2019 16:28:21 GMT-0400 (Eastern Daylight Time),Thu Mar 05 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri May 08 2020 15:06:30 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jun 29 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1060.0,Northampton,Hampshire,42.322256,-72.62073,Western MA,Unit 2,MA,42.338694,-72.63828,,2/12/2024,"ToroVerde (Massachusetts), Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,3/8/2023,COMPLETE,MR284117,East Boston Local Roots LLC,Boston,2128.0,,,1006 Bennington Street,,East Boston,MA,2128,POINT (-71.073493 42.334948),POINT (-71.006660 42.3869570),1006 Bennington Street,,East Boston,MA,2128,83-3438581,MRN284117,Fri Jun 04 2021 10:23:27 GMT-0400 (Eastern Daylight Time),Thu Jun 03 2021 15:29:21 GMT-0400 (Eastern Daylight Time),Mon Jan 10 2022 22:14:47 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,,,Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Feb 22 2021 12:39:26 GMT-0500 (Eastern Standard Time),Fri Aug 20 2021 10:01:18 GMT-0400 (Eastern Daylight Time),Thu Oct 14 2021 13:07:32 GMT-0400 (Eastern Daylight Time),Thu Jan 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),Sun Jan 12 2025 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,2128.0,Boston,Suffolk,42.334948,-71.073493,Metro Boston,,MA,42.386957,-71.006661,,2/12/2024,East Boston Local Roots LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,8/11/2021,COMPLETE,MR282049,"Nature's Remedy of Massachusetts, Inc.",Rowley,1969.0,,,264 Newburyport Turnpike,,Rowley,MA,1969,POINT (-70.970827 42.635475),POINT (-70.892753 42.7161550),110 Turnpike Road Suite 114,,Westborough,MA,1851,82-0797573,MRN282049,Wed Jan 16 2019 16:33:31 GMT-0500 (Eastern Standard Time),Tue Dec 11 2018 00:00:00 GMT-0500 (Eastern Standard Time),Fri May 10 2019 13:40:43 GMT-0400 (Eastern Daylight Time),True,,,,,,,,RPA201923,Not a DBE,,,Thu Feb 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 14 2018 11:09:33 GMT-0500 (Eastern Standard Time),Thu Feb 14 2019 00:00:00 GMT-0500 (Eastern Standard Time),Mon Apr 29 2019 11:53:48 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 12 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1969.0,Rowley,Essex,42.635475,-70.970827,Northeast,,MA,42.716155,-70.892754,,2/12/2024,"Nature's Remedy of Massachusetts, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,FINAL LICENSE,,COMPLETE,MR282211,Green Era LLC,Fitchburg,1420.0,,,371 John Fitch Hwy,,Fitchburg,MA,1420,POINT (-71.840209 42.329642),POINT (-71.775503 42.5808150),45 Bodwell St,,Avon,MA,2322,83-1832421,MRN282211,Mon Apr 06 2020 10:09:23 GMT-0400 (Eastern Daylight Time),Thu Aug 22 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Minority-Owned Business,,,Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Dec 20 2018 08:21:23 GMT-0500 (Eastern Standard Time),Fri May 22 2020 08:23:15 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 14:09:28 GMT-0400 (Eastern Daylight Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Dec 18 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,1420.0,Fitchburg,Worcester,42.329642,-71.840209,Central MA,,MA,42.580815,-71.775503,,2/12/2024,Green Era LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MR282952,Fresh Fields LLC,Beverly,1915.0,,,"1700 Shawsheen St, 2nd Floor",,Tewksbury,MA,1876,POINT (-70.970827 42.635475),POINT (-70.882867 42.5523969),"1700 Shawsheen St, 2nd Floor",,Tewksbury,MA,1876,83-3311969,MRN282952,Thu Jul 16 2020 08:50:03 GMT-0400 (Eastern Daylight Time),Tue Mar 03 2020 00:00:00 GMT-0500 (Eastern Standard Time),Tue Dec 29 2020 17:03:46 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,,,,Fri Aug 23 2019 11:22:01 GMT-0400 (Eastern Daylight Time),Fri Jul 24 2020 07:37:39 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 13:07:06 GMT-0400 (Eastern Daylight Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Dec 29 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1915.0,Beverly,Essex,42.635475,-70.970827,Northeast,,MA,42.552397,-70.882867,,2/12/2024,Fresh Fields LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,,COMPLETE,MR281275,"Alchemy League, Inc",Holyoke,1013.0,,,12 Marcella St,,Boston,MA,2119,POINT (-72.571312 42.12756),POINT (-72.602168 42.1966370),12 Marcella St,,Roxbury,MA,2119,82-4415549,MRN281275,Tue Sep 24 2019 14:32:17 GMT-0400 (Eastern Daylight Time),Thu May 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 09 2021 12:12:05 GMT-0400 (Eastern Daylight Time),True,,,APPROVED,EE201940,EEA201934,,,,"Lesbian, Gay, Bisexual, and Transgender Owned Business | Minority-Owned Business | Veteran-Owned Business | Woman-Owned Business",,,,Thu Apr 19 2018 08:13:50 GMT-0400 (Eastern Daylight Time),Mon Oct 07 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 15:30:30 GMT-0500 (Eastern Standard Time),Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jun 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1013.0,Chicopee,Hampden,42.12756,-72.571312,Western MA,,MA,42.196637,-72.602168,,2/12/2024,"Alchemy League, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MR282565,East Coast Remedies Corp.,Somerville,2143.0,,,76-82 Central Street,,Somerville,MA,2143,POINT (-71.275566 42.459085),POINT (-71.103820 42.3882860),116 Clark Avenue,,Chelsea,MA,2150,83-3999538,MRN282565,Wed Feb 23 2022 10:51:37 GMT-0500 (Eastern Standard Time),Wed Oct 20 2021 15:23:37 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Wed Apr 03 2019 11:37:30 GMT-0400 (Eastern Daylight Time),Wed Feb 23 2022 10:55:37 GMT-0500 (Eastern Standard Time),Thu Apr 07 2022 12:47:12 GMT-0400 (Eastern Daylight Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sat Apr 13 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2143.0,Somerville,Middlesex,42.459085,-71.275566,Metro Boston,,MA,42.388286,-71.103821,,2/12/2024,East Coast Remedies Corp.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,8/9/2023,COMPLETE,MR284161,"The Green Lady Dispensary II, Inc.",Newton,2459.0,,,740 Beacon Street,,Newton,MA,2459,POINT (-71.275566 42.459085),POINT (-71.190701 42.3301960),11 Amelia Drive,,Nantucket,MA,2554,85-2783971,MRN284161,Tue Jul 13 2021 18:45:32 GMT-0400 (Eastern Daylight Time),Fri May 21 2021 04:00:00 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Minority-Owned Business,,,Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Mar 13 2021 18:30:43 GMT-0500 (Eastern Standard Time),Mon Jul 26 2021 08:46:08 GMT-0400 (Eastern Daylight Time),Thu Oct 14 2021 13:11:51 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Oct 25 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2459.0,Newton Center,Middlesex,42.459085,-71.275566,,,MA,42.330196,-71.190701,,2/12/2024,"The Green Lady Dispensary II, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,1/14/2021,COMPLETE,MR281701,"Nature's Medicines, Inc.",Fall River,2724.0,,,482 Globe Street,,Fall River,MA,2724,POINT (-71.102131 41.778329),POINT (-71.172076 41.687866),Po Box D,482 Globe Street,Fall River,MA,2724,47-4387528,MRN281701,Mon Mar 25 2019 18:29:38 GMT-0400 (Eastern Daylight Time),Tue Jan 22 2019 00:00:00 GMT-0500 (Eastern Standard Time),Sat Jun 01 2019 21:35:58 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201918,RP201918,Not a DBE,,,Thu Nov 19 2020 03:00:00 GMT-0500 (Eastern Standard Time),Wed Jul 11 2018 18:57:12 GMT-0400 (Eastern Daylight Time),Wed Mar 13 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu May 30 2019 13:58:39 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Sep 18 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,2724.0,Fall River,Bristol,41.778329,-71.102131,Southeast and Cape,,MA,41.687866,-71.172076,,2/12/2024,"Nature's Medicines, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,8/2/2021,COMPLETE,MR282161,High Hopes LLC,Hopedale,1747.0,,,"1 Menfi Way, Unit 9",,Hopedale,MA,1747,POINT (-71.840209 42.329642),POINT (-71.510435 42.1043090),8 Hope St,,Hopedale,MA,1747,83-2788648,MRN282161,Wed Aug 12 2020 16:33:32 GMT-0400 (Eastern Daylight Time),Wed Jun 10 2020 13:37:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Not a DBE,,,Thu Jun 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Dec 10 2018 11:35:10 GMT-0500 (Eastern Standard Time),Fri Aug 14 2020 12:24:52 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 14:17:11 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Oct 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1747.0,Hopedale,Worcester,42.329642,-71.840209,Central MA,,MA,42.104309,-71.510436,,2/12/2024,High Hopes LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284257,"Gracious Greens, LLC",Sunderland,1375.0,,,267 Amherst Road,,Sunderland,MA,1375,POINT (-72.573941 42.587072),POINT (-72.564425 42.4522959),208 Howard St,,Lunenburg,MA,1462,86-2163161,MRN284257,Thu Sep 22 2022 17:37:52 GMT-0400 (Eastern Daylight Time),Wed Jun 08 2022 14:59:05 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Fri May 21 2021 11:11:16 GMT-0400 (Eastern Daylight Time),Fri Dec 02 2022 14:42:05 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 13:09:46 GMT-0500 (Eastern Standard Time),,,1500.0,,1375.0,Sunderland,Franklin,42.587072,-72.573941,Western MA,,MA,42.452296,-72.564425,,2/12/2024,"Gracious Greens, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,10/3/2023,COMPLETE,MR284733,"Holland Brands SB, LLC",Boston,2127.0,,,550 East First Street,,Boston,MA,2127,POINT (-71.073493 42.334948),POINT (-71.038149 42.3383589),55 Henshaw Street,,Brighton,MA,2135,00-1385468,MRN284733,Thu Dec 29 2022 20:15:21 GMT-0500 (Eastern Standard Time),Wed Dec 14 2022 14:59:15 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Aug 02 2022 09:48:01 GMT-0400 (Eastern Daylight Time),Fri Jan 06 2023 09:36:18 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 12:42:35 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 27 2025 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2127.0,Boston,Suffolk,42.334948,-71.073493,Metro Boston,538-550 East First Street,MA,42.338359,-71.038149,,2/12/2024,"Holland Brands SB, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,,COMPLETE,MR281430,"The Green Harbor Dispensary, LLC",Provincetown,2657.0,,,29 Abbey Lane,,Middleborough,MA,2346,POINT (-70.301811 41.698999),POINT (-70.194697 42.0520939),29 Abbey Lane,,Middleborough,MA,2346,82-5108074,MRN281430,Wed Jul 01 2020 14:26:06 GMT-0400 (Eastern Daylight Time),Wed Jan 29 2020 00:00:00 GMT-0500 (Eastern Standard Time),Wed Sep 16 2020 12:41:11 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201920,RP201920,Minority-Owned Business,,,,Wed May 16 2018 10:53:55 GMT-0400 (Eastern Daylight Time),Tue Jul 07 2020 12:45:18 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:54:14 GMT-0400 (Eastern Daylight Time),Thu Nov 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Fri Nov 10 2023 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,2657.0,Provincetown,Barnstable,41.698999,-70.301811,Southeast and Cape,,MA,42.052094,-70.194697,,2/12/2024,"The Green Harbor Dispensary, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,11/22/2023,COMPLETE,MR284913,Pluto Cannabis Co.,Lynn,1901.0,,,193 Oxford St,,Lynn,MA,1901,POINT (-70.970827 42.635475),POINT (-70.947203 42.4629279),4 Michael Drive,,Burlington,MA,1803,92-3318942,MRN284913,Tue Jun 13 2023 15:59:02 GMT-0400 (Eastern Daylight Time),Wed May 24 2023 09:01:15 GMT-0400 (Eastern Daylight Time),Fri Sep 15 2023 11:21:25 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Minority-Owned Business,,,Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Apr 04 2023 10:39:12 GMT-0400 (Eastern Daylight Time),Fri Jun 23 2023 13:21:32 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 15:38:41 GMT-0400 (Eastern Daylight Time),Fri Sep 15 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Sep 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1901.0,Lynn,Essex,42.635475,-70.970827,Northeast,,MA,42.462928,-70.947203,,2/12/2024,Pluto Cannabis Co.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR281621,Debilitating Medical Condition Treatment Centers,Whately,1373.0,,,7 River Rd,,Whately,MA,1093,POINT (-72.573941 42.587072),POINT (-72.614046 42.470101),7 RIver Rd,,Whately,MA,1093,46-3448063,MRN281621,Fri Jul 22 2022 13:42:11 GMT-0400 (Eastern Daylight Time),Wed Feb 16 2022 12:56:04 GMT-0500 (Eastern Standard Time),,True,,,,,,APPROVED,RP201977,RP201977,Not a DBE,,,,Wed Jun 20 2018 11:31:51 GMT-0400 (Eastern Daylight Time),Mon Aug 08 2022 10:23:07 GMT-0400 (Eastern Daylight Time),Thu Nov 10 2022 12:39:35 GMT-0500 (Eastern Standard Time),,,1500.0,,1373.0,South Deerfield,Franklin,42.587072,-72.573941,,,MA,42.470101,-72.614047,,2/12/2024,Debilitating Medical Condition Treatment Centers,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
