premise_city,license_designation,business_legal_name,business_phone,id,license_number,licensing_authority_id,licensing_authority,premise_state,license_status,license_status_date,license_type,license_term,issue_date,expiration_date,business_owner_name,business_structure,activity,parcel_number,business_email,business_image_url,business_dba_name,premise_street_address,premise_county,premise_zip_code,premise_latitude,premise_longitude,business_website,data_refreshed_date
Eureka,Medical Only,N8's Nuggz N Such,(406) 291-2349,185,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,N8's Nuggz N Such,238 US-93,Lincoln County,59917,48.8662597,-115.0324988,,2023-04-24T21:19:46.235918
Florence,Adult Use,710 Montana,(406) 209-2470,186,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,710 Montana,5501 HWY 93 N Suite #5,Ravalli County,59833,46.6326208,-114.0788803,http://www.710montana.com/,2023-04-24T21:19:46.235918
Florence,Medical Only,Family Farms,(406) 465-4555,187,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Family Farms,21749 5 Wounds Way,Ravalli County,59833,46.661891,-114.060896,https://www.bigskylavender.com/,2023-04-24T21:19:46.235918
Florence,Adult Use,Mountain Herbs,(406) 529-2250,188,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mountain Herbs,5449 US-93 suite 2,Ravalli County,59833,46.6290929,-114.0818379,,2023-04-24T21:19:46.235918
Fort Benton,Medical Only,Fat Hippie,(406) 459-2618,189,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Fat Hippie,811 14th St,Chouteau County,59442,47.8170605,-110.6691785,http://www.fathippie.net/,2023-04-24T21:19:46.235918
Fortine,Medical Only,Glacier Pollen,(801) 721-1737,190,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Glacier Pollen,205 1st St S,Lincoln County,59918,48.76276619999999,-114.9040529,http://glacierpollen.com/,2023-04-24T21:19:46.235918
Frenchtown,Medical Only,Tr2 LLC,(425) 999-7441,191,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Tr2 LLC,,,,,,,2023-04-24T21:19:46.235918
Gallatin Gtwy,Adult Use,Double Dogs,(406) 224-0238,192,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Double Dogs,1620 Nashville Pike,Sumner County,37066,36.3562585,-86.50467700000002,http://www.doubledogs.biz/gallatin,2023-04-24T21:19:46.235918
Gallatin Gtwy,Adult Use,Mountain Medicine,(406) 589-7200,193,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mountain Medicine,76370 Gallatin Rd,Gallatin County,59730,45.5924342,-111.1957738,,2023-04-24T21:19:46.235918
Gallatin Gtwy,Adult Use,Mtk  Inc.,(406) 465-2281,194,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mtk  Inc.,74200 Gallatin Rd,Gallatin County,59730,45.56056209999999,-111.1972961,https://montanakush.com/,2023-04-24T21:19:46.235918
Glasgow,Adult Use,Cannaorganics  LLC,(406) 263-8057,195,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Cannaorganics  LLC,54315 U.S. Rte 2,Valley County,59230,48.1902139,-106.6080479,http://www.cannaorganics.net/contact-us-or-find-us.html,2023-04-24T21:19:46.235918
Glasgow,Adult Use,Wild Sky Farms,(406) 783-7270,196,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Wild Sky Farms,54336 U.S. Rte 2,Valley County,59230,48.188775,-106.6033431,http://www.montanawildskyfarms.com/,2023-04-24T21:19:46.235918
Glendive,Medical Only,Armadillo Buds,(406) 941-0791,197,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Armadillo Buds,184 MT-200S,Dawson County,59330,47.10328069999999,-104.7860571,,2023-04-24T21:19:46.235918
Glendive,Adult Use,Bloom,(406) 459-2618,198,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,13 MT-16,Dawson County,59330,47.1082808,-104.7360195,https://bloommt.com/location/marijuana-dispensary-glendive?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=glendive,2023-04-24T21:19:46.235918
Glendive,Medical Only,Khm,(315) 730-5178,199,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Khm,,,,,,,2023-04-24T21:19:46.235918
Glendive,Adult Use,Sacred Sun Farms Inc.,(406) 580-4098,200,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Sacred Sun Farms Inc.,727 O Neil St A,Dawson County,59330,47.1076468,-104.731074,http://www.sacredsunfarms.com/,2023-04-24T21:19:46.235918
Glendive,Adult Use,Seed Of Life Labs LLC,(406) 855-8204,201,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Seed Of Life Labs LLC,1716 Crisafulli Dr,Dawson County,59330,47.1057102,-104.7413949,http://seedoflifelabs.com/,2023-04-24T21:19:46.235918
Great Falls,Adult Use,Great Falls,(406) 403-8109,202,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Great Falls,,,,,,,2023-04-24T21:19:46.235918
Great Falls,Adult Use,Great Northern Dispensary,(406) 333-3000,203,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Great Northern Dispensary,2108 52nd St N,Cascade County,59405,47.5282278,-111.2221572,https://www.leafly.com/dispensaries?filter=pickup,2023-04-24T21:19:46.235918
Great Falls,Adult Use,Green Creek,(406) 750-7152,204,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Green Creek,55 Gibson Flats Rd Unit #4,Cascade County,59405,47.47355899999999,-111.250468,,2023-04-24T21:19:46.235918
Great Falls,Adult Use,Holistic Releaf By Design,(406) 860-1220,205,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Holistic Releaf By Design,6 Black Eagle Rd,Cascade County,59404,47.56194439999999,-111.2613586,https://holisticreliefbydesign.com/,2023-04-24T21:19:46.235918
Great Falls,Adult Use,Infinity Wellness Dispensary,(406) 600-1266,206,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Infinity Wellness Dispensary,2108 52nd St N Unit 2,Cascade County,59405,47.5282278,-111.2221572,https://www.infinitywellnessmt.com/,2023-04-24T21:19:46.235918
Great Falls,Adult Use,Lionheart International,(406) 577-6932,207,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Lionheart International,10 Black Eagle Rd,Cascade County,59404,47.5612335,-111.2613143,https://lionheartcannabis.com/,2023-04-24T21:19:46.235918
Great Falls,Adult Use,Marimart Great Falls,(406) 396-1454,208,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Marimart Great Falls,183 Black Eagle Rd,Cascade County,59404,47.5381711,-111.263448,http://marimintmt.com/,2023-04-24T21:19:46.235918
Great Falls,Adult Use,Montana Dispensary,(406) 219-7220,209,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Montana Dispensary,2000 52nd St N,Cascade County,59405,47.5262908,-111.2226638,https://mtdispensary.net/,2023-04-24T21:19:46.235918
Great Falls,Adult Use,Rocky Mountain Remedies,(406) 402-7171,210,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Rocky Mountain Remedies,4725 22nd Ave N,Cascade County,59405,47.5287284,-111.226448,https://www.leafly.com/dispensaries?filter=pickup,2023-04-24T21:19:46.235918
Hamilton,Adult Use,Denots  LLC,(406) 531-3608,211,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Denots  LLC,1986 N 1st St,Ravalli County,59840,46.27258,-114.1577294,http://www.denotsdispensary.com/,2023-04-24T21:19:46.235918
Hamilton,Adult Use,Euphoria Wellness,(406) 577-2774,212,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Euphoria Wellness,128 Birch St,Ravalli County,59840,46.25008239999999,-114.1530131,,2023-04-24T21:19:46.235918
Hamilton,Adult Use,The Flower Shop,(406) 241-1736,213,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,The Flower Shop,302 N 1st St Suite 2,Ravalli County,59840,46.2491225,-114.1554402,https://flowerhappyfloral.com/,2023-04-24T21:19:46.235918
Hamilton,Adult Use,Treasured State Farm  LLC,(406) 361-5870,214,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Treasured State Farm  LLC,140 Grantsdale Cutoff Rd,Ravalli County,59840,46.204505,-114.151607,,2023-04-24T21:19:46.235918
Hardin,Adult Use,312 Cannabis Hardin,(406) 690-5862,215,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,312 Cannabis Hardin,1821 Vanzandt Rd,Big Horn County,59034,45.7363834,-107.6509519,https://hwy312.immjpos.com/list,2023-04-24T21:19:46.235918
Hardin,Adult Use,Bloom,(406) 459-2618,216,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,569 3rd St E,Big Horn County,59034,45.735003,-107.5967527,http://www.bloommt.com/,2023-04-24T21:19:46.235918
Harlem,Adult Use,Harlem Location,(406) 879-6773,217,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Harlem Location,,,,,,,2023-04-24T21:19:46.235918
Hathaway,Adult Use,High Mountain - Hathaway,(406) 670-6325,218,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,High Mountain - Hathaway,420 Mary Jane Lane,Rosebud County,59333,46.2765194,-106.1948238,http://www.highmountainmt.com/,2023-04-24T21:19:46.235918
Havre,Adult Use,Bloom,(406) 459-2618,219,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,2400 2nd St W,Hill County,59501,48.5555716,-109.7213542,https://bloommt.com/location/marijuana-dispensary-harve?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=harve,2023-04-24T21:19:46.235918
Havre,Adult Use,Dancing Goat Gardens,(406) 218-0077,220,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Dancing Goat Gardens,2385 U.S. Rte 2,Hill County,59501,48.5594787,-109.6500244,https://www.dancinggoatgardens.com/,2023-04-24T21:19:46.235918
Havre,Adult Use,Montana Green Realeaf,(406) 399-6573,221,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Montana Green Realeaf,431 5th St N,Hill County,59501,48.5593851,-109.6764596,http://mtgreenrealeaf.com/,2023-04-24T21:19:46.235918
Havre,Adult Use,Seed Of Life Labs LLC,(406) 855-8204,222,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Seed Of Life Labs LLC,2445 U.S. Rte 2,Hill County,59501,48.5599708,-109.6485748,http://www.seedoflifelabs.com/,2023-04-24T21:19:46.235918
Helena,Adult Use,710 Montana,(406) 209-2470,223,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,710 Montana,1417 11th Ave,Lewis and Clark County,59601,46.58939119999999,-112.0156349,http://710montana.com/,2023-04-24T21:19:46.235918
Helena,Adult Use,A Perfect Cure Mt,(406) 459-0507,224,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,A Perfect Cure Mt,3232 Legacy Loop,Lewis and Clark County,59602,46.6307772,-111.9235972,,2023-04-24T21:19:46.235918
Helena,Adult Use,Ancient Alchemy,(406) 422-8050,225,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Ancient Alchemy,,,,,,,2023-04-24T21:19:46.235918
Helena,Adult Use,Bloom,(406) 459-2618,226,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,1446 Euclid Ave,Lewis and Clark County,59601,46.603478,-112.0565263,https://bloommt.com/location/marijuana-dispensary-helena?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=helena,2023-04-24T21:19:46.235918
Helena,Adult Use,Bloom,(406) 458-9333,227,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,1446 Euclid Ave,Lewis and Clark County,59601,46.603478,-112.0565263,https://bloommt.com/location/marijuana-dispensary-helena?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=helena,2023-04-24T21:19:46.235918
Helena,Adult Use,Cannabis Corner,(406) 880-1758,228,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Cannabis Corner,104 E Broadway St Suite 1,Lewis and Clark County,59601,46.5865187,-112.0388777,https://www.cannabiscornerhelena.com/,2023-04-24T21:19:46.235918
Helena,Adult Use,Elevated,(406) 855-0291,229,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Elevated,3710 N Montana Ave,Lewis and Clark County,59602,46.62642959999999,-112.0215164,http://elevatedmt.com/,2023-04-24T21:19:46.235918
Helena,Adult Use,Emerald Apothecary,(406) 594-2127,230,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Emerald Apothecary,625 Barney St Suite D,Lewis and Clark County,59602,46.61955999999999,-112.032186,http://www.theemeraldapothecary.com/,2023-04-24T21:19:46.235918
Helena,Adult Use,Evergreen 406,(406) 247-0057,231,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Evergreen 406,2121 Euclid Ave,Lewis and Clark County,59601,46.60645270000001,-112.0681059,,2023-04-24T21:19:46.235918
Helena,Adult Use,Ganja Goddess LLC,(406) 451-4291,232,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Ganja Goddess LLC,821 N Last Chance Gulch,Lewis and Clark County,59601,46.59555049999999,-112.0337753,http://ganjagoddessmt.com/,2023-04-24T21:19:46.235918
Helena,Medical Only,Grow It Yourself Montana,(406) 439-1638,233,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Grow It Yourself Montana,1611 Cedar St,Lewis and Clark County,59601,46.6064044,-112.0124042,https://www.facebook.com/KeepingitGreen1,2023-04-24T21:19:46.235918
Helena,Adult Use,Helena Buds,(406) 880-1758,234,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Helena Buds,2625 Canyon Ferry Rd,Lewis and Clark County,59601,46.61639400000001,-111.9564666,https://www.helenabuds.com/,2023-04-24T21:19:46.235918
Helena,Adult Use,Helena Dispensary,(406) 577-6932,235,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Helena Dispensary,3710 N Montana Ave,Lewis and Clark County,59602,46.62642959999999,-112.0215164,http://elevatedmt.com/,2023-04-24T21:19:46.235918
Helena,Adult Use,Keeper Of The Green,(406) 465-5413,236,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Keeper Of The Green,1590 Dodge Ave,Lewis and Clark County,59601,46.600747,-112.0223184,http://www.keeperog.com/,2023-04-24T21:19:46.235918
Helena,Adult Use,Mtk  Inc.,(406) 465-2281,237,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mtk  Inc.,2025 N Last Chance Gulch,Lewis and Clark County,59601,46.6048997,-112.0238713,https://rmtsupplyhelena.com/,2023-04-24T21:19:46.235918
Helena,Adult Use,Natural Wellness LLC,(406) 539-5354,238,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Natural Wellness LLC,235 E Lyndale Ave,Lewis and Clark County,59601,46.5978219,-112.0264789,,2023-04-24T21:19:46.235918
Helena,Adult Use,Natural Wellness LLC,(406) 529-1416,239,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Natural Wellness LLC,235 E Lyndale Ave,Lewis and Clark County,59601,46.5978219,-112.0264789,,2023-04-24T21:19:46.235918
Helena,Adult Use,Nomad Canna Helena Store,(406) 788-6173,240,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Nomad Canna Helena Store,1415 11th Ave,Lewis and Clark County,59601,46.5894191,-112.015716,http://www.nomadcannamt.com/,2023-04-24T21:19:46.235918
Helena,Adult Use,Olympus Incendias,(406) 531-7866,241,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Olympus Incendias,520 Euclid Ave Ste A,Lewis and Clark County,59601,46.599701,-112.0450039,https://montana.topshelfbotanicals.com/helena/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=Helena,2023-04-24T21:19:46.235918
Helena,Adult Use,Onelife Organics,(406) 594-2127,242,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Onelife Organics,,,,,,,2023-04-24T21:19:46.235918
Helena,Medical Only,Sean's Way,(406) 202-6217,243,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Sean's Way,1200 Bozeman Ave,Lewis and Clark County,59601,46.5999398,-112.0201504,,2023-04-24T21:19:46.235918
Helena,Adult Use,Silverleaf,(406) 594-2448,244,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Silverleaf,1900 N Last Chance Gulch,Lewis and Clark County,59601,46.6045117,-112.0261839,http://silverleaf406.com/,2023-04-24T21:19:46.235918
Helena,Adult Use,Sleeping Giant Gardens,(406) 459-0753,245,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Sleeping Giant Gardens,2487 York Rd,Lewis and Clark County,59602,46.6311851,-111.9636571,http://www.sleepinggiantgardens.com/,2023-04-24T21:19:46.235918
Helena,Adult Use,The Broadwater Market,(406) 603-0528,246,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,The Broadwater Market,3204 Euclid Ave,Lewis and Clark County,59602,46.6039708,-112.0863189,http://thebroadwatermarket.com/,2023-04-24T21:19:46.235918
Helena,Adult Use,The Higher Standard Corp Helena,(406) 594-5457,247,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,The Higher Standard Corp Helena,2112 N Last Chance Gulch,Lewis and Clark County,59601,46.6069823,-112.0212898,http://thehigherstandard406.com/,2023-04-24T21:19:46.235918
Helena,Adult Use,The Higher Standard Corp.,(406) 459-2571,248,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,The Higher Standard Corp.,2115 Euclid Ave Suite B,Lewis and Clark County,59601,46.6063702,-112.0678298,https://www.thehigherstandard406.com/,2023-04-24T21:19:46.235918
Helena,Adult Use,Top Shelf Botanicals,(214) 310-6361,249,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Top Shelf Botanicals,520 Euclid Ave Ste A,Lewis and Clark County,59601,46.599701,-112.0450039,https://montana.topshelfbotanicals.com/helena/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=Helena,2023-04-24T21:19:46.235918
Helena,Adult Use,Treasure Tree,(406) 370-0411,250,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Treasure Tree,1420 Cedar St,Lewis and Clark County,59601,46.6070483,-112.0159183,https://www.treasuretreemt.com/?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=helena_gbp,2023-04-24T21:19:46.235918
Helena,Adult Use,White Pine Montana,(406) 951-2335,251,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,White Pine Montana,1018 W Custer Ave STE #5,Lewis and Clark County,59602,46.61765270000001,-112.0236886,http://whitepinemt.com/,2023-04-24T21:19:46.235918
Heron,Adult Use,Tastebuds,(406) 847-2741,252,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Tastebuds,,,,,,,2023-04-24T21:19:46.235918
Hungry Horse,Adult Use,Mommaz Enterprises,(406) 249-7270,253,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mommaz Enterprises,205 Hungry Horse Blvd #190593,Flathead County,59919,48.3850377,-114.0613455,https://smoke-up.business.site/,2023-04-24T21:19:46.235918
Huson,Medical Only,Harchenko Horticulture,(406) 239-6983,254,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Harchenko Horticulture,,,,,,,2023-04-24T21:19:46.235918
Joliet,Adult Use,Magic City Releaf Rockvale Location,(406) 598-1400,255,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Magic City Releaf Rockvale Location,6612 S Frontage Rd,Yellowstone County,59101,45.74217970000001,-108.5815202,https://magiccityreleaf.com/,2023-04-24T21:19:46.235918
Joliet,Adult Use,Nature's Fix,(406) 598-0034,256,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Nature's Fix,4289 US-310,Carbon County,59041,45.5233597,-108.860212,http://www.naturesfix.store/,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Abilene Apothecary,(406) 210-5370,257,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Abilene Apothecary,303 Nucleus Ave,Flathead County,59912,48.3757025,-114.1807617,https://abilene-apothecary.business.site/?utm_source=gmb&utm_medium=referral,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Awesome Blossoms Mt,(406) 945-7511,258,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Awesome Blossoms Mt,1111 Rose Crossing,Flathead County,59901,48.2551602,-114.2718496,http://www.awesomeblossomsmt.com/,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Bloom,(406) 459-2618,259,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,1430 Montana Hwy 35,Flathead County,59901,48.2150143,-114.2749359,https://bloommt.com/location/marijuana-dispensary-kalispell?utm_source=terrayn_cit&utm_medium=organic&utm_campaign=kalispell,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Dank,(406) 250-3430,260,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Dank,2105 U.S. Hwy 2 E,Flathead County,59901,48.219224,-114.2765284,https://montana.topshelfbotanicals.com/kalispell/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=Kalispell,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Delta 9 Collective,(406) 212-8703,261,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Delta 9 Collective,1530 Montana Hwy 35,Flathead County,59901,48.2174591,-114.2688322,http://www.delta9c.com/,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Elevated Kalispell,(406) 855-0291,262,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Elevated Kalispell,1212 U.S. Rte 2,Flathead County,59901,48.2109335,-114.2852394,https://elevatedmt.com/,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Fcgf,(406) 250-0040,263,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Fcgf,,,,,,,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Flower,(406) 207-1898,264,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Flower,344 S Main St,Flathead County,59901,48.194952,-114.312902,http://rosemountainfloral.com/,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Fruit Factory Inc,(435) 668-4387,265,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Fruit Factory Inc,2117 U.S. Hwy 2 E,Flathead County,59901,48.2200154,-114.2767643,https://www.thefruitfactorymt.com/,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Garden Mother,(406) 529-3834,266,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Garden Mother,3250 U.S. Hwy 2 E Unit G,Flathead County,59901,48.2720011,-114.2658984,https://www.gardenmother.com/,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Glacier Green Cross,(406) 890-2237,267,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Glacier Green Cross,4 River Rd,Flathead County,59901,48.2116581,-114.2859232,https://www.ggc420.com/,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Green Imports,(406) 880-1758,268,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Green Imports,2060 U.S. Hwy 2 E,Flathead County,59901,48.2185993,-114.2775622,,2023-04-24T21:19:46.235918
Kalispell,Adult Use,H&H Industries,(406) 253-1909,269,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,H&H Industries,185 Kelly Rd,Flathead County,59901,48.1787664,-114.2949495,http://www.trikeit.com/,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Honey Sour,(480) 842-0078,270,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Honey Sour,1278 U.S. Rte 2,Flathead County,59901,48.211963,-114.2828774,https://honeysour.com/,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Last Best Place Cannabis LLC,(406) 750-6877,271,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Last Best Place Cannabis LLC,2052 U.S. Hwy 2 E,Flathead County,59901,48.21833119999999,-114.2776286,,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Lil Amsterdam Usa,(406) 885-3770,272,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Lil Amsterdam Usa,136 N Somers Rd,Flathead County,59901,48.09700540000001,-114.2131261,http://www.lilamsterdamusa.com/,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Lucid Leaf LLC,(406) 253-6559,273,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Lucid Leaf LLC,,,,,,,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Mommaz,(406) 309-2380,274,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mommaz,2690 US-93,Flathead County,59901,48.24632250000001,-114.33225,http://mommazdispensary.com/,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Montana Bliss,(406) 260-3307,275,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Montana Bliss,1111 Rose Crossing,Flathead County,59901,48.2553482,-114.2623901,,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Montana Canna,(406) 261-3798,276,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Montana Canna,,,,,,,2023-04-24T21:19:46.235918
