license_number,id,business_dba_name,license_type,license_status,business_legal_name,business_owner_name,business_structure,licensing_authority_id,licensing_authority,license_designation,license_status_date,license_term,premise_state,parcel_number,activity,issue_date,expiration_date,premise_city,premise_zip_code,premise_street_address,premise_county,premise_latitude,premise_longitude,business_phone,business_website,business_email,business_image_url,data_refreshed_date
25324,2104183,Alaskan Grown Cannabis,Retail Marijuana Store,Active-Operating,Alaskan Grown Cannabis,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Dillingham,99576,213 West A Street,Dillingham Census Area,59.0385025,-158.4646386,,http://www.akgrowncannabis.com/,,,2023-04-24T18:17:38.234745
25442,2105381,Alaskan Originals,Retail Marijuana Store,Active-Operating,Alaskan Originals,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99623,3591 Vine Rd,,61.5420506,-149.600801,(907) 357-4092,,,,2023-04-24T18:17:38.234745
25902,2108036,Tl'oh Suu by Green Degree,Retail Marijuana Store,Active-Operating,Tl'oh Suu by Green Degree,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Northway,99764,,,,,,,,,2023-04-24T18:17:38.234745
26251,1035647,GOODSINSE LLC,Retail Marijuana Store,Active-Operating,GOODSINSE LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99701,29 College Rd STE 8C,Fairbanks North Star Borough,64.8504069,-147.7055773,(907) 328-2902,https://goodsinsecannabis.com/,,,2023-04-24T18:17:38.234745
26721,2111965,Mr. Budd,Retail Marijuana Store,Delegated,Mr. Budd,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 1,Palmer,,,,,,,,,2023-04-24T18:17:38.234745
27096,1033365,GREEN DEGREE,Retail Marijuana Store,Active-Operating,GREEN DEGREE,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99623,2888 S Clapp St,,61.55022999999999,-149.5403568,(907) 376-3155,http://www.greendegree.net/,,,2023-04-24T18:17:38.234745
27199,2114743,"Green Jar Palmer, LLC",Retail Marijuana Store,Delegated,"Green Jar Palmer, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 420,Palmer,,,,,,,,,2023-04-24T18:17:38.234745
27317,2115576,Talkeetna Connection,Retail Marijuana Store,Delegated,Talkeetna Connection,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Talkeetna,99676,,,,,,,,,2023-04-24T18:17:38.234745
27522,2116208,The Connoisseur Lounge,Retail Marijuana Store,Active-Operating,The Connoisseur Lounge,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Palmer,99645,226 Evergreen Ave,Matanuska-Susitna Borough,61.5991894,-149.1175257,(907) 746-4200,http://theconnoisseurlounge.net/,,,2023-04-24T18:17:38.234745
27532,2111699,Alaska Vibes,Retail Marijuana Store,Active-Pending Inspection,Alaska Vibes,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Juneau,99801,,,,,,,,,2023-04-24T18:17:38.234745
28012,1054744,THE MASON JAR LLC,Retail Marijuana Store,Active-Operating,THE MASON JAR LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Juneau,99801,,,,,,,,,2023-04-24T18:17:38.234745
28093,1036588,THE HOUSE OF GREEN,Retail Marijuana Store,Active-Pending Inspection,THE HOUSE OF GREEN,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99515,3105 Minnesota Dr,Anchorage Municipality,61.1913952,-149.9125708,(907) 929-3105,https://www.houseofgreenak.com/?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=anchorage_gbp,,,2023-04-24T18:17:38.234745
28899,2125467,worner brothers outpost,Retail Marijuana Store,Active-Operating,worner brothers outpost,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Sterling,99672,33590 Sterling Hwy,Kenai Peninsula Borough,60.5368602,-150.7537605,(907) 420-4882,https://www.wornerbrothersak.com/,,,2023-04-24T18:17:38.234745
28917,2125636,Back Alley Vapes,Retail Marijuana Store,Active-Operating,Back Alley Vapes,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite D,kenai,51698 Kenai Spur Hwy,Kenai Peninsula Borough,60.7284411,-151.3049778,(907) 215-0222,https://dutchie.com/stores/back-alley-vapes,,,2023-04-24T18:17:38.234745
29084,2111155,Highpothermia,Retail Marijuana Store,Delegated,Highpothermia,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99501,741 E 13th Ave,Anchorage Municipality,61.2097987,-149.869411,,,,,2023-04-24T18:17:38.234745
29095,2126889,Scorpion Grass,Retail Marijuana Store,Delegated,Scorpion Grass,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99515,,,,,,,,,2023-04-24T18:17:38.234745
29266,2127813,Dandelion,Retail Marijuana Store,Active-Operating,Dandelion,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Haines,99827,,,,,,,,,2023-04-24T18:17:38.234745
29341,2128444,Cannabis Cove,Retail Marijuana Store,Active-Operating,Cannabis Cove,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Ketchikan,99901,7198 N Tongass Hwy,Ketchikan Gateway Borough,55.41069700000001,-131.722639,(907) 225-7575,http://www.thecannabiscove.com/,,,2023-04-24T18:17:38.234745
29422,2128909,Dimebag,Retail Marijuana Store,Delegated,Dimebag,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,2343 Birch Lake Dr,Matanuska-Susitna Borough,61.55938,-149.785921,,,,,2023-04-24T18:17:38.234745
29564,1051864,REBEL ROOTS LLC,Retail Marijuana Store,Active-Operating,REBEL ROOTS LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99712,,,,,,,,,2023-04-24T18:17:38.234745
29768,2121975,Higher Dimensions,Retail Marijuana Store,Active-Operating,Higher Dimensions,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Ketchikan,99901,,,,,,,,,2023-04-24T18:17:38.234745
29874,2131856,Smoke Out Point,Retail Marijuana Store,Delegated,Smoke Out Point,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Palmer,99645,1044 S Old Glenn Hwy,Matanuska-Susitna Borough,61.5717925,-149.0440702,(907) 230-7956,https://www.kushtopiaoutpost.com/,,,2023-04-24T18:17:38.234745
30153,1038791,UNCLE HERB'S,Retail Marijuana Store,Active-Operating,UNCLE HERB'S,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 1,Anchorage,209 King Cir,Anchorage Municipality,61.1315807,-149.878443,(907) 243-4372,https://uncleherbs.com/dispensary-locations/anchorage-king-circle/?utm_medium=organic&utm_source=gbp&utm_campaign=website,,,2023-04-24T18:17:38.234745
30156,1038791,UNCLE HERB'S,Retail Marijuana Store,Delegated,UNCLE HERB'S,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Soldotna,99669,44728 Sterling Hwy,Kenai Peninsula Borough,60.47896280000001,-151.0790104,,,,,2023-04-24T18:17:38.234745
30362,2135771,The Pot Shop,Retail Marijuana Store,Delegated,The Pot Shop,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99503,902 W Northern Lights Blvd,Anchorage Municipality,61.1950113,-149.9011475,,,,,2023-04-24T18:17:38.234745
30459,2136366,Alaskan Grown Cannabis,Retail Marijuana Store,Delegated,Alaskan Grown Cannabis,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit 1,Anchorage,,,,,,,,,2023-04-24T18:17:38.234745
30563,2136975,Good Vibes Bethel,Retail Marijuana Store,Active-Operating,Good Vibes Bethel,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Bethel,99559,,,,,,,,,2023-04-24T18:17:38.234745
30593,2086134,Pipe and Leaf: Premium Alaskan Cannabis,Retail Marijuana Store,Active-Operating,Pipe and Leaf: Premium Alaskan Cannabis,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99709,,,,,,,,,2023-04-24T18:17:38.234745
30783,2124851,Wobbly Moose,Retail Marijuana Store,Active-Pending Inspection,Wobbly Moose,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99501,,,,,,,,,2023-04-24T18:17:38.234745
30822,2138622,Copper Nugget,Retail Marijuana Store,Delegated,Copper Nugget,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Laurence Barrett,Addition to,,,,,,,,,2023-04-24T18:17:38.234745
30838,2138318,Stash Cannabis Company,Retail Marijuana Store,Active-Operating,Stash Cannabis Company,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Building #2,Big Lake,,,,,,,,,2023-04-24T18:17:38.234745
30974,2139373,"Green Jar Hatcher Pass, LLC",Retail Marijuana Store,Active-Operating,"Green Jar Hatcher Pass, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Palmer,99645,9351 N Palmer-Fishhook Rd,Matanuska-Susitna Borough,61.69019230000001,-149.241083,(907) 631-3800,http://www.thegreenjarak.com/,,,2023-04-24T18:17:38.234745
31005,2139604,Green Growcer,Retail Marijuana Store,Delegated,Green Growcer,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit 1 (same as unit A),Anchorage,,,,,,,,,2023-04-24T18:17:38.234745
31417,2092987,Catalyst Cannabis Company,Retail Marijuana Store,Delegated,Catalyst Cannabis Company,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99508,,,,,,,,,2023-04-24T18:17:38.234745
31418,2092987,Catalyst Cannabis Company,Retail Marijuana Store,Active-Operating,Catalyst Cannabis Company,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99517,4707 Spenard Rd,Anchorage Municipality,61.1775385,-149.9400775,(907) 339-9333,http://www.catalystcannabisco.com/spenard,,,2023-04-24T18:17:38.234745
32241,2175221,Arctic Cannabis LLC,Retail Marijuana Store,Delegated,Arctic Cannabis LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit A,Barrow,4326 Laura Madison St,North Slope Borough,71.2981849,-156.7651347,,https://www.akgrowncannabis.com/utqiagvik-barrow,,,2023-04-24T18:17:38.234745
32368,2150305,AK Legend's The Dispensary,Retail Marijuana Store,Delegated,AK Legend's The Dispensary,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99518,8430 Laviento Dr,Anchorage Municipality,61.14399760000001,-149.8783283,(907) 522-5464,http://kingstreetcannabisco.com/,,,2023-04-24T18:17:38.234745
32662,2152646,High Seas,Retail Marijuana Store,Active-Pending Inspection,High Seas,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Homer,99603,60456 East End Rd,Kenai Peninsula Borough,59.6681603,-151.4473239,,,,,2023-04-24T18:17:38.234745
32759,2153479,Northern Emerald,Retail Marijuana Store,Delegated,Northern Emerald,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Building #2,Palmer,,,,,,,,,2023-04-24T18:17:38.234745
33305,2157697,Ganja By Sarah,Retail Marijuana Store,Complete,Ganja By Sarah,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99518,7830 Old Seward Hwy,Anchorage Municipality,61.1495365,-149.8648148,,,,,2023-04-24T18:17:38.234745
33609,2160550,The Culture,Retail Marijuana Store,Active-Pending Inspection,The Culture,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,2301 S Knik Goose Bay Rd,Matanuska-Susitna Borough,61.55676639999999,-149.4852533,(907) 357-4427,http://thecultureak.com/,,,2023-04-24T18:17:38.234745
