license_number,license_type,business_legal_name,expiration_date,license_status,activity,id,licensing_authority_id,licensing_authority,premise_state,license_status_date,issue_date,business_owner_name,business_structure,parcel_number,business_phone,business_email,business_image_url,license_designation,business_website,business_dba_name,license_term,premise_latitude,premise_longitude,premise_county,premise_street_address,premise_city,premise_zip_code,data_refreshed_date
AU-G-A-000132,Class A Marihuana Grower,"Spring Valley Growers, LLC",2024-10-27T00:00:00,License Void,,178,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Spring Valley Growers, LLC",,41.8844464,-84.5441484,Hillsdale County,Osseo,MI 49266,USA,2024-07-09T22:41:56.015426
AU-G-A-000131,Class A Marihuana Grower,"Aloft Process, Inc",2023-08-01T00:00:00,License Void,,179,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Aloft Process, Inc",,41.8207262,-86.3811717,Berrien County,317 Post Rd,Buchanan,49107,2024-07-09T22:41:56.015426
AU-G-A-000128,Class A Marihuana Grower,Urban Gardens,2025-02-19T00:00:00,Active,,180,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Urban Gardens,,42.2855202,-85.5748426,Kalamazoo County,617 Portage Street,Kalamazoo,49007,2024-07-09T22:41:56.015426
AU-G-A-000125,Class A Marihuana Grower,"Family Trees, LLC",2023-07-27T00:00:00,License Void,Social Equity,181,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Family Trees, LLC",,42.2332735,-84.3154765,Jackson County,4975 Page Ave,Michigan Center,49254,2024-07-09T22:41:56.015426
AU-G-A-000121,Class A Marihuana Grower,"Smart Decisions, Inc.",2023-05-19T00:00:00,License Void,,182,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Smart Decisions, Inc.",,42.236,-84.347758,Jackson County,1256 Falahee Rd,Jackson,49203,2024-07-09T22:41:56.015426
AU-G-A-000120,Class A Marihuana Grower,Source 906,2023-05-04T00:00:00,License Void,,183,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Source 906,,45.8366893,-88.05561399999999,Dickinson County,1500 N Stephenson Ave,Iron Mountain,49801,2024-07-09T22:41:56.015426
AU-G-A-000117,Class A Marihuana Grower,My Peaceable Kingdom LLC,2024-01-27T00:00:00,License Void,,184,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,My Peaceable Kingdom LLC,,44.591837,-86.177582,Benzie County,2855 Paul Rose Rd,Frankfort,49635,2024-07-09T22:41:56.015426
AU-G-A-000115,Class A Marihuana Grower,"Epic Roots, LLC",2022-10-19T00:00:00,License Void,,185,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Epic Roots, LLC",,42.4786922,-83.0817048,Macomb County,2103 Riggs Ave,Warren,48091,2024-07-09T22:41:56.015426
AU-G-A-000114,Class A Marihuana Grower,"Production Dr. Holdings, LLC",2024-08-30T00:00:00,Active,Public Documents Available,186,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Production Dr. Holdings, LLC",,42.6008134,-82.8542002,Macomb County,41525 Production Dr,Harrison Twp,48045,2024-07-09T22:41:56.015426
AU-G-A-000108,Class A Marihuana Grower,Exclusive Grand Rapids,2024-08-12T00:00:00,Active,Public Documents Available,187,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Exclusive Grand Rapids,,42.909185,-85.6091991,Kent County,2350 29th St SE,Wyoming,49508,2024-07-09T22:41:56.015426
AU-G-A-000107,Class A Marihuana Grower,Givingtrees,2022-03-23T00:00:00,License Void,,188,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Givingtrees,,42.4758822,-83.0952152,Oakland County,1008 E 10 Mile Rd,Hazel Park,48030,2024-07-09T22:41:56.015426
AU-G-A-000103,Class A Marihuana Grower,77 North Inc.,2022-02-18T00:00:00,License Void,,189,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,77 North Inc.,,46.1167953,-85.9268531,Schoolcraft County,4404 M-77,Germfask,49836,2024-07-09T22:41:56.015426
AU-G-A-000147,Class A Marihuana Grower,Wise Tree Farms LLC,2025-05-13T00:00:00,Active,,190,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Wise Tree Farms LLC,,43.769364,-84.647048,Isabella County,8751 N Wise Rd,Clare,48617,2024-07-09T22:41:56.015426
AU-G-A-000148,Class A Marihuana Grower,Triforce Farm LLC,2025-05-08T00:00:00,Active,,191,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Triforce Farm LLC,,41.8657354,-84.4898716,Hillsdale County,8310 Hudson Rd,Pittsford,49271,2024-07-09T22:41:56.015426
AU-G-A-000143,Class A Marihuana Grower,Authentic 231,2024-11-17T00:00:00,Active,,192,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Authentic 231,,44.2591296,-86.3178058,Manistee County,74 Arthur St Bldg B,Manistee,49660,2024-07-09T22:41:56.015426
AU-G-A-000138,Class A Marihuana Grower,High Bud,2025-05-19T00:00:00,Active,,193,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,High Bud,,44.9167627,-84.9697727,Antrim County,5963 Scholl Rd,Mancelona,49659,2024-07-09T22:41:56.015426
AU-G-A-000137,Class A Marihuana Grower,The Noggin Shop,2025-03-16T00:00:00,Active,,194,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,The Noggin Shop,,47.1749056,-88.42633239999999,Houghton County,52324 Duncan Ave,Hubbell,49934,2024-07-09T22:41:56.015426
AU-G-A-000134,Class A Marihuana Grower,GL Hydro Pharm LLC,2025-02-13T00:00:00,License Void,,195,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,GL Hydro Pharm LLC,,44.941384,-85.019193,Antrim County,6068 US-131,Mancelona,49659,2024-07-09T22:41:56.015426
AU-G-A-000136,Class A Marihuana Grower,World Selections,2025-02-10T00:00:00,Active,,196,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,World Selections,,42.25499,-84.35609099999999,Jackson County,220 Watts Rd,Jackson,49203,2024-07-09T22:41:56.015426
AU-G-A-000132,Class A Marihuana Grower,"Spring Valley Growers, LLC",2024-10-27T00:00:00,License Void,,197,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Spring Valley Growers, LLC",,41.8844464,-84.5441484,Hillsdale County,Osseo,MI 49266,USA,2024-07-09T22:41:56.015426
AU-G-A-000131,Class A Marihuana Grower,"Aloft Process, Inc",2023-08-01T00:00:00,License Void,,198,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Aloft Process, Inc",,41.8207262,-86.3811717,Berrien County,317 Post Rd,Buchanan,49107,2024-07-09T22:41:56.015426
AU-G-A-000128,Class A Marihuana Grower,Urban Gardens,2025-02-19T00:00:00,Active,,199,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Urban Gardens,,42.2855202,-85.5748426,Kalamazoo County,617 Portage Street,Kalamazoo,49007,2024-07-09T22:41:56.015426
AU-G-A-000125,Class A Marihuana Grower,"Family Trees, LLC",2023-07-27T00:00:00,License Void,Social Equity,200,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Family Trees, LLC",,42.2332735,-84.3154765,Jackson County,4975 Page Ave,Michigan Center,49254,2024-07-09T22:41:56.015426
AU-G-A-000121,Class A Marihuana Grower,"Smart Decisions, Inc.",2023-05-19T00:00:00,License Void,,201,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Smart Decisions, Inc.",,42.236,-84.347758,Jackson County,1256 Falahee Rd,Jackson,49203,2024-07-09T22:41:56.015426
AU-G-A-000120,Class A Marihuana Grower,Source 906,2023-05-04T00:00:00,License Void,,202,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Source 906,,45.8366893,-88.05561399999999,Dickinson County,1500 N Stephenson Ave,Iron Mountain,49801,2024-07-09T22:41:56.015426
AU-G-A-000117,Class A Marihuana Grower,My Peaceable Kingdom LLC,2024-01-27T00:00:00,License Void,,203,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,My Peaceable Kingdom LLC,,44.591837,-86.177582,Benzie County,2855 Paul Rose Rd,Frankfort,49635,2024-07-09T22:41:56.015426
AU-G-A-000115,Class A Marihuana Grower,"Epic Roots, LLC",2022-10-19T00:00:00,License Void,,204,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Epic Roots, LLC",,42.4786922,-83.0817048,Macomb County,2103 Riggs Ave,Warren,48091,2024-07-09T22:41:56.015426
AU-G-A-000114,Class A Marihuana Grower,"Production Dr. Holdings, LLC",2024-08-30T00:00:00,Active,Public Documents Available,205,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Production Dr. Holdings, LLC",,42.6008134,-82.8542002,Macomb County,41525 Production Dr,Harrison Twp,48045,2024-07-09T22:41:56.015426
AU-G-A-000108,Class A Marihuana Grower,Exclusive Grand Rapids,2024-08-12T00:00:00,Active,Public Documents Available,206,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Exclusive Grand Rapids,,42.909185,-85.6091991,Kent County,2350 29th St SE,Wyoming,49508,2024-07-09T22:41:56.015426
AU-G-A-000107,Class A Marihuana Grower,Givingtrees,2022-03-23T00:00:00,License Void,,207,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Givingtrees,,42.4758822,-83.0952152,Oakland County,1008 E 10 Mile Rd,Hazel Park,48030,2024-07-09T22:41:56.015426
AU-G-A-000103,Class A Marihuana Grower,77 North Inc.,2022-02-18T00:00:00,License Void,,208,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,77 North Inc.,,46.1167953,-85.9268531,Schoolcraft County,4404 M-77,Germfask,49836,2024-07-09T22:41:56.015426
AU-G-A-000147,Class A Marihuana Grower,Wise Tree Farms LLC,2025-05-13T00:00:00,Active,,209,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Wise Tree Farms LLC,,43.769364,-84.647048,Isabella County,8751 N Wise Rd,Clare,48617,2024-07-09T22:41:56.015426
AU-G-A-000148,Class A Marihuana Grower,Triforce Farm LLC,2025-05-08T00:00:00,Active,,210,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Triforce Farm LLC,,41.8657354,-84.4898716,Hillsdale County,8310 Hudson Rd,Pittsford,49271,2024-07-09T22:41:56.015426
AU-G-A-000143,Class A Marihuana Grower,Authentic 231,2024-11-17T00:00:00,Active,,211,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Authentic 231,,44.2591296,-86.3178058,Manistee County,74 Arthur St Bldg B,Manistee,49660,2024-07-09T22:41:56.015426
AU-G-A-000138,Class A Marihuana Grower,High Bud,2025-05-19T00:00:00,Active,,212,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,High Bud,,44.9167627,-84.9697727,Antrim County,5963 Scholl Rd,Mancelona,49659,2024-07-09T22:41:56.015426
AU-G-A-000137,Class A Marihuana Grower,The Noggin Shop,2025-03-16T00:00:00,Active,,213,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,The Noggin Shop,,47.1749056,-88.42633239999999,Houghton County,52324 Duncan Ave,Hubbell,49934,2024-07-09T22:41:56.015426
AU-G-A-000134,Class A Marihuana Grower,GL Hydro Pharm LLC,2025-02-13T00:00:00,License Void,,214,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,GL Hydro Pharm LLC,,44.941384,-85.019193,Antrim County,6068 US-131,Mancelona,49659,2024-07-09T22:41:56.015426
AU-G-A-000136,Class A Marihuana Grower,World Selections,2025-02-10T00:00:00,Active,,215,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,World Selections,,42.25499,-84.35609099999999,Jackson County,220 Watts Rd,Jackson,49203,2024-07-09T22:41:56.015426
AU-G-A-000132,Class A Marihuana Grower,"Spring Valley Growers, LLC",2024-10-27T00:00:00,License Void,,216,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Spring Valley Growers, LLC",,41.8844464,-84.5441484,Hillsdale County,Osseo,MI 49266,USA,2024-07-09T22:41:56.015426
AU-G-A-000131,Class A Marihuana Grower,"Aloft Process, Inc",2023-08-01T00:00:00,License Void,,217,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Aloft Process, Inc",,41.8207262,-86.3811717,Berrien County,317 Post Rd,Buchanan,49107,2024-07-09T22:41:56.015426
AU-G-A-000128,Class A Marihuana Grower,Urban Gardens,2025-02-19T00:00:00,Active,,218,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Urban Gardens,,42.2855202,-85.5748426,Kalamazoo County,617 Portage Street,Kalamazoo,49007,2024-07-09T22:41:56.015426
AU-G-A-000125,Class A Marihuana Grower,"Family Trees, LLC",2023-07-27T00:00:00,License Void,Social Equity,219,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Family Trees, LLC",,42.2332735,-84.3154765,Jackson County,4975 Page Ave,Michigan Center,49254,2024-07-09T22:41:56.015426
AU-G-A-000121,Class A Marihuana Grower,"Smart Decisions, Inc.",2023-05-19T00:00:00,License Void,,220,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Smart Decisions, Inc.",,42.236,-84.347758,Jackson County,1256 Falahee Rd,Jackson,49203,2024-07-09T22:41:56.015426
AU-G-A-000120,Class A Marihuana Grower,Source 906,2023-05-04T00:00:00,License Void,,221,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Source 906,,45.8366893,-88.05561399999999,Dickinson County,1500 N Stephenson Ave,Iron Mountain,49801,2024-07-09T22:41:56.015426
AU-G-A-000117,Class A Marihuana Grower,My Peaceable Kingdom LLC,2024-01-27T00:00:00,License Void,,222,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,My Peaceable Kingdom LLC,,44.591837,-86.177582,Benzie County,2855 Paul Rose Rd,Frankfort,49635,2024-07-09T22:41:56.015426
AU-G-A-000115,Class A Marihuana Grower,"Epic Roots, LLC",2022-10-19T00:00:00,License Void,,223,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Epic Roots, LLC",,42.4786922,-83.0817048,Macomb County,2103 Riggs Ave,Warren,48091,2024-07-09T22:41:56.015426
AU-G-A-000114,Class A Marihuana Grower,"Production Dr. Holdings, LLC",2024-08-30T00:00:00,Active,Public Documents Available,224,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Production Dr. Holdings, LLC",,42.6008134,-82.8542002,Macomb County,41525 Production Dr,Harrison Twp,48045,2024-07-09T22:41:56.015426
AU-G-A-000108,Class A Marihuana Grower,Exclusive Grand Rapids,2024-08-12T00:00:00,Active,Public Documents Available,225,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Exclusive Grand Rapids,,42.909185,-85.6091991,Kent County,2350 29th St SE,Wyoming,49508,2024-07-09T22:41:56.015426
AU-G-A-000107,Class A Marihuana Grower,Givingtrees,2022-03-23T00:00:00,License Void,,226,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Givingtrees,,42.4758822,-83.0952152,Oakland County,1008 E 10 Mile Rd,Hazel Park,48030,2024-07-09T22:41:56.015426
AU-G-A-000103,Class A Marihuana Grower,77 North Inc.,2022-02-18T00:00:00,License Void,,227,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,77 North Inc.,,46.1167953,-85.9268531,Schoolcraft County,4404 M-77,Germfask,49836,2024-07-09T22:41:56.015426
AU-G-A-000147,Class A Marihuana Grower,Wise Tree Farms LLC,2025-05-13T00:00:00,Active,,228,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Wise Tree Farms LLC,,43.769364,-84.647048,Isabella County,8751 N Wise Rd,Clare,48617,2024-07-09T22:41:56.015426
AU-G-A-000148,Class A Marihuana Grower,Triforce Farm LLC,2025-05-08T00:00:00,Active,,229,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Triforce Farm LLC,,41.8657354,-84.4898716,Hillsdale County,8310 Hudson Rd,Pittsford,49271,2024-07-09T22:41:56.015426
AU-G-A-000143,Class A Marihuana Grower,Authentic 231,2024-11-17T00:00:00,Active,,230,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Authentic 231,,44.2591296,-86.3178058,Manistee County,74 Arthur St Bldg B,Manistee,49660,2024-07-09T22:41:56.015426
AU-G-A-000138,Class A Marihuana Grower,High Bud,2025-05-19T00:00:00,Active,,231,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,High Bud,,44.9167627,-84.9697727,Antrim County,5963 Scholl Rd,Mancelona,49659,2024-07-09T22:41:56.015426
AU-G-A-000137,Class A Marihuana Grower,The Noggin Shop,2025-03-16T00:00:00,Active,,232,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,The Noggin Shop,,47.1749056,-88.42633239999999,Houghton County,52324 Duncan Ave,Hubbell,49934,2024-07-09T22:41:56.015426
AU-G-A-000134,Class A Marihuana Grower,GL Hydro Pharm LLC,2025-02-13T00:00:00,License Void,,233,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,GL Hydro Pharm LLC,,44.941384,-85.019193,Antrim County,6068 US-131,Mancelona,49659,2024-07-09T22:41:56.015426
AU-G-A-000136,Class A Marihuana Grower,World Selections,2025-02-10T00:00:00,Active,,234,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,World Selections,,42.25499,-84.35609099999999,Jackson County,220 Watts Rd,Jackson,49203,2024-07-09T22:41:56.015426
AU-G-A-000132,Class A Marihuana Grower,"Spring Valley Growers, LLC",2024-10-27T00:00:00,License Void,,235,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Spring Valley Growers, LLC",,41.8844464,-84.5441484,Hillsdale County,Osseo,MI 49266,USA,2024-07-09T22:41:56.015426
AU-G-A-000131,Class A Marihuana Grower,"Aloft Process, Inc",2023-08-01T00:00:00,License Void,,236,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Aloft Process, Inc",,41.8207262,-86.3811717,Berrien County,317 Post Rd,Buchanan,49107,2024-07-09T22:41:56.015426
AU-G-A-000128,Class A Marihuana Grower,Urban Gardens,2025-02-19T00:00:00,Active,,237,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Urban Gardens,,42.2855202,-85.5748426,Kalamazoo County,617 Portage Street,Kalamazoo,49007,2024-07-09T22:41:56.015426
AU-G-A-000125,Class A Marihuana Grower,"Family Trees, LLC",2023-07-27T00:00:00,License Void,Social Equity,238,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Family Trees, LLC",,42.2332735,-84.3154765,Jackson County,4975 Page Ave,Michigan Center,49254,2024-07-09T22:41:56.015426
AU-G-A-000121,Class A Marihuana Grower,"Smart Decisions, Inc.",2023-05-19T00:00:00,License Void,,239,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Smart Decisions, Inc.",,42.236,-84.347758,Jackson County,1256 Falahee Rd,Jackson,49203,2024-07-09T22:41:56.015426
AU-G-A-000120,Class A Marihuana Grower,Source 906,2023-05-04T00:00:00,License Void,,240,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Source 906,,45.8366893,-88.05561399999999,Dickinson County,1500 N Stephenson Ave,Iron Mountain,49801,2024-07-09T22:41:56.015426
AU-G-A-000117,Class A Marihuana Grower,My Peaceable Kingdom LLC,2024-01-27T00:00:00,License Void,,241,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,My Peaceable Kingdom LLC,,44.591837,-86.177582,Benzie County,2855 Paul Rose Rd,Frankfort,49635,2024-07-09T22:41:56.015426
AU-G-A-000115,Class A Marihuana Grower,"Epic Roots, LLC",2022-10-19T00:00:00,License Void,,242,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Epic Roots, LLC",,42.4786922,-83.0817048,Macomb County,2103 Riggs Ave,Warren,48091,2024-07-09T22:41:56.015426
AU-G-A-000114,Class A Marihuana Grower,"Production Dr. Holdings, LLC",2024-08-30T00:00:00,Active,Public Documents Available,243,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,"Production Dr. Holdings, LLC",,42.6008134,-82.8542002,Macomb County,41525 Production Dr,Harrison Twp,48045,2024-07-09T22:41:56.015426
AU-G-A-000108,Class A Marihuana Grower,Exclusive Grand Rapids,2024-08-12T00:00:00,Active,Public Documents Available,244,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Exclusive Grand Rapids,,42.909185,-85.6091991,Kent County,2350 29th St SE,Wyoming,49508,2024-07-09T22:41:56.015426
AU-G-A-000107,Class A Marihuana Grower,Givingtrees,2022-03-23T00:00:00,License Void,,245,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,Givingtrees,,42.4758822,-83.0952152,Oakland County,1008 E 10 Mile Rd,Hazel Park,48030,2024-07-09T22:41:56.015426
AU-G-A-000103,Class A Marihuana Grower,77 North Inc.,2022-02-18T00:00:00,License Void,,246,CRA,Michigan Cannabis Regulatory Agency,MI,,,,,,,,,,,77 North Inc.,,46.1167953,-85.9268531,Schoolcraft County,4404 M-77,Germfask,49836,2024-07-09T22:41:56.015426
