activity,adult_use,business_dba_name,business_image_url,business_legal_name,business_owner_name,business_phone,business_structure,county,data_refreshed_date,expiration_date,id,issue_date,license_designation,license_number,license_status,license_status_date,license_term,license_type,licensing_authority,licensing_authority_id,medical,parcel_number,premise_city,premise_county,premise_latitude,premise_longitude,premise_state,premise_zip_code
,True,"OWG II, LLC",,"OWG II, LLC",,(41-7) -889-4300,,Polk County,2023-04-27T08:29:03.541108,,203,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65613,Polk County,37.6144838,-93.4104749,MO,65613
,True,"Mo Retail Products Group, Inc.",,"Mo Retail Products Group, Inc.",,(41-7) -343-8257,,Pulaski County,2023-04-27T08:29:03.541108,,204,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Pulaski County,37.8280961,-92.17766639999999,MO,65584
,True,"Mo Retail Products Group, Inc.",,"Mo Retail Products Group, Inc.",,(41-7) -343-8257,,Jackson County,2023-04-27T08:29:03.541108,,205,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 64086,Jackson County,38.9197046,-94.2846246,MO,64086
,True,"Organic Remedies MO, Inc.",,"Organic Remedies MO, Inc.",,573-279-4020,,Jackson County,2023-04-27T08:29:03.541108,,206,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 64133,Jackson County,39.01771859999999,-94.4490836,MO,64133
,True,"Morganic Remedies MO, Inc.",,"Morganic Remedies MO, Inc.",,847-945-4555,,St. Louis County,2023-04-27T08:29:03.541108,,207,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63005,,38.6299452,-90.6962853,MO,63005
,False,Missouri Medical Marijuana Collective LLC,,Missouri Medical Marijuana Collective LLC,,314-718-0279,,Jefferson County,2023-04-27T08:29:03.541108,,208,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,True,,Festus,Jefferson County,38.2347603,-90.3882363,MO,63028
,True,Certified Alternative Medicine Providers,,Certified Alternative Medicine Providers,,573-424-4951,,Cole County,2023-04-27T08:29:03.541108,,209,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Jefferson City,Cole County,38.570191,-92.2387536,MO,65109
,False,4Releaf Wellness Center LLC,,4Releaf Wellness Center LLC,,314-277-5195,,St. Charles County,2023-04-27T08:29:03.541108,,210,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,True,,MO 63376,St. Charles County,38.7874699,-90.6298922,MO,63376
,False,"OZ APP, LLC",,"OZ APP, LLC",,573-482-5836,,St. Francois County,2023-04-27T08:29:03.541108,,211,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,True,,MO 63640,St. Francois County,37.7808846,-90.4217895,MO,63640
,False,ROI Wellness Center IV LLC,,ROI Wellness Center IV LLC,,417-848-8055,,Camden County,2023-04-27T08:29:03.541108,,212,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,True,,MO,Miller County,38.1986435,-92.6387968,MO,65049
